S,E,I,R
3420,368,692,15520
3425,363,694,15518
3422,360,695,15523
3412,343,714,15531
3401,357,711,15531
3396,354,715,15535
3416,354,694,15536
3424,351,699,15526
3430,348,717,15505
3419,360,694,15527
3439,365,693,15503
3469,338,711,15482
3490,319,722,15469
3514,323,714,15449
3501,348,680,15471
3508,361,675,15456
3521,354,678,15447
3533,341,680,15446
3528,342,685,15445
3533,344,662,15461
3528,341,676,15455
3551,325,690,15434
3544,344,671,15441
3543,341,671,15445
3563,342,673,15422
3574,338,677,15411
3591,321,687,15401
3581,316,679,15424
3586,333,653,15428
3593,330,640,15437
3584,329,664,15423
3571,326,691,15412
3573,331,678,15418
3588,320,691,15401
3594,341,685,15380
3587,347,686,15380
3563,352,688,15397
3556,357,710,15377
3587,347,711,15355
3599,333,706,15362
3602,342,689,15367
3625,349,668,15358
3619,367,666,15348
3594,353,682,15371
3628,339,689,15344
3621,341,684,15354
3597,367,699,15337
3575,361,723,15341
3537,366,740,15357
3512,359,745,15384
3500,380,749,15371
3494,379,744,15383
3495,385,721,15399
3503,369,733,15395
3520,375,731,15374
3521,369,737,15373
3507,370,739,15384
