S,E,I,R
3891,358,605,15146
3919,341,620,15120
3915,320,661,15104
3905,338,674,15083
3918,341,686,15055
3919,369,656,15056
3913,362,672,15053
3902,375,672,15051
3875,365,679,15081
3881,353,693,15073
3880,369,705,15046
3886,356,717,15041
3890,378,707,15025
3873,372,707,15048
3859,360,714,15067
3835,384,713,15068
3824,387,710,15079
3810,396,719,15075
3806,382,744,15068
3792,391,753,15064
3778,395,780,15047
3789,400,769,15042
3760,409,778,15053
3727,402,800,15071
3714,400,804,15082
3700,388,818,15094
3685,394,814,15107
3688,376,838,15098
3667,398,811,15124
3664,389,837,15110
3640,409,797,15154
3637,389,820,15154
3610,391,822,15177
3585,392,820,15203
3589,393,806,15212
3585,390,821,15204
3564,395,839,15202
3525,405,851,15219
3524,390,841,15245
3522,370,850,15258
3498,379,848,15275
3514,376,836,15274
3516,378,817,15289
3500,392,809,15299
3503,363,836,15298
3486,364,839,15311
3450,392,835,15323
3453,404,796,15347
3435,408,813,15344
3437,401,808,15354
3431,404,802,15363
3411,409,813,15367
3398,413,814,15375
3381,420,800,15399
3392,429,783,15396
3425,399,811,15365
3438,367,828,15367
3446,355,824,15375
3410,379,820,15391
3397,384,809,15410
3387,390,794,15429
3373,397,779,15451
3387,359,772,15482
3396,336,777,15491
3428,332,768,15472
3427,345,743,15485
3440,324,748,15488
3451,320,736,15493
3445,337,746,15472
3432,357,738,15473
3447,349,726,15478
3463,340,729,15468
3488,329,728,15455
3476,348,711,15465
3479,354,727,15440
3473,359,742,15426
3504,350,752,15394
3505,351,767,15377
3513,362,754,15371
3523,344,766,15367
3518,344,753,15385
3529,340,753,15378
3556,327,729,15388
3564,325,720,15391
3550,348,708,15394
3549,356,714,15381
3563,351,715,15371
3548,377,717,15358
3522,387,719,15372
3518,380,735,15367
3522,365,729,15384
3515,374,722,15389
3515,376,723,15386
3523,356,752,15369
3506,369,739,15386
3514,359,745,15382
3498,369,762,15371
3495,377,758,15370
3508,370,748,15374
3510,376,746,15368
3501,362,756,15381
3483,362,782,15373
3493,367,765,15375
3484,365,776,15375
3494,347,797,15362
3485,360,784,15371
3464,383,770,15383
3479,371,782,15368
3470,361,790,15379
3456,380,790,15374
3453,379,773,15395
3438,376,796,15390
3418,383,791,15408
3416,376,777,15431
3378,382,801,15439
3344,422,776,15458
3340,405,785,15470
3342,401,800,15457
3338,394,802,15466
3344,387,794,15475
3328,363,801,15508
3321,346,816,15517
3314,354,800,15532
3345,323,818,15514
3326,343,789,15542
3310,376,757,15557
3334,362,744,15560
3322,382,734,15562
3337,377,746,15540
3338,346,764,15552
3355,334,769,15542
3352,336,768,15544
3357,343,759,15541
3382,308,762,15548
3374,317,742,15567
3360,328,735,15577
3362,333,727,15578
3344,344,719,15593
3366,347,705,15582
3348,343,721,15588
3353,344,720,15583
3373,330,715,15582
3389,323,715,15573
3390,329,710,15571
3396,332,697,15575
3394,348,683,15575
3411,321,686,15582
3415,315,682,15588
3434,318,668,15580
3425,318,664,15593
3443,310,668,15579
3452,298,685,15565
3460,305,663,15572
3496,286,654,15564
3505,294,630,15571
3498,287,641,15574
3515,289,629,15567
3527,304,613,15556
