S,E,I,R
3403,338,701,15558
3428,330,690,15552
3416,313,715,15556
3429,312,696,15563
3441,315,684,15560
3454,320,683,15543
3460,322,680,15538
3453,341,655,15551
3460,325,676,15539
3482,319,679,15520
3470,321,685,15524
3470,337,665,15528
3474,323,655,15548
3467,334,658,15541
3487,336,667,15510
3492,325,671,15512
3496,339,655,15510
3504,332,670,15494
3503,337,684,15476
3519,323,707,15451
3534,330,717,15419
3519,344,713,15424
3513,332,717,15438
3496,363,720,15421
3497,346,721,15436
3493,348,750,15409
3485,360,740,15415
3498,361,739,15402
3466,368,713,15453
3467,346,718,15469
3465,348,720,15467
3469,330,719,15482
3481,323,726,15470
3493,326,718,15463
3479,320,731,15470
3480,329,728,15463
3466,319,745,15470
3474,328,740,15458
3470,346,731,15453
3455,369,726,15450
3448,362,748,15442
3453,342,747,15458
3479,333,731,15457
3491,317,752,15440
3487,324,739,15450
3504,314,748,15434
3477,320,737,15466
3469,333,716,15482
3462,330,724,15484
3460,342,717,15481
3459,335,734,15472
3459,333,741,15467
3469,326,749,15456
3448,330,748,15474
3452,330,733,15485
3471,337,714,15478
3467,332,702,15499
3490,330,697,15483
3495,337,681,15487
3501,327,676,15496
3503,322,668,15507
3500,325,645,15530
3519,289,672,15520
3520,298,650,15532
3519,301,651,15529
3535,297,661,15507
3532,319,655,15494
3529,308,679,15484
3549,310,664,15477
3529,310,669,15492
3543,319,645,15493
3532,334,649,15485
3534,320,648,15498
3537,303,675,15485
3549,293,652,15506
3540,302,638,15520
3542,302,625,15531
3547,298,638,15517
3548,304,658,15490
3565,288,648,15499
3566,303,631,15500
3568,302,631,15499
3586,302,629,15483
3591,295,630,15484
3606,280,652,15462
3589,288,648,15475
3576,304,623,15497
3607,292,639,15462
3610,297,640,15453
3618,311,625,15446
3633,304,653,15410
3645,302,659,15394
3649,309,654,15388
3663,321,663,15353
3660,326,669,15345
3661,339,660,15340
3659,341,675,15325
3641,342,702,15315
3633,343,706,15318
3638,330,713,15319
3625,358,717,15300
3620,358,729,15293
3614,361,723,15302
3598,366,732,15304
3582,373,730,15315
3556,384,745,15315
3561,363,744,15332
3581,357,730,15332
3582,357,718,15343
3584,345,740,15331
3603,327,739,15331
3601,318,740,15341
3607,320,739,15334
3602,314,744,15340
3594,306,734,15366
3568,324,720,15388
3585,320,720,15375
3570,338,711,15381
3565,349,709,15377
3570,345,715,15370
3558,337,721,15384
3557,352,704,15387
3571,352,712,15365
3590,348,700,15362
3621,353,668,15358
3614,360,660,15366
3607,370,677,15346
3620,346,697,15337
3605,346,713,15336
3610,353,715,15322
3606,344,696,15354
3609,340,694,15357
3639,329,689,15343
3632,329,684,15355
3637,334,669,15360
3644,315,673,15368
3643,345,667,15345
3628,357,688,15327
3645,328,721,15306
3630,363,713,15294
3627,348,713,15312
3621,350,704,15325
3627,366,684,15323
3612,375,705,15308
3614,373,691,15322
3614,362,725,15299
3605,365,740,15290
3599,374,728,15299
3610,367,723,15300
3600,376,739,15285
3597,372,749,15282
3590,372,753,15285
3592,341,782,15285
3626,330,754,15290
3634,337,750,15279
3623,354,760,15263
3621,363,751,15265
3645,347,753,15255
3624,358,747,15271
3637,347,743,15273
3611,370,736,15283
3589,377,753,15281
3586,383,748,15283
3586,363,759,15292
3570,359,775,15296
3566,360,771,15303
3587,337,771,15305
3577,348,749,15326
3553,368,748,15331
3557,350,738,15355
3562,355,718,15365
3562,331,738,15369
3577,338,709,15376
3598,339,711,15352
3570,344,707,15379
3585,349,720,15346
3595,357,707,15341
3594,348,705,15353
3588,359,718,15335
3574,360,718,15348
3578,349,709,15364
3580,350,721,15349
3564,354,710,15372
3579,328,708,15385
3586,337,700,15377
3613,339,688,15360
3619,348,706,15327
3625,331,735,15309
3607,345,728,15320
3590,362,713,15335
3581,353,742,15324
3577,353,741,15329
3588,356,747,15309
3572,354,748,15326
3552,361,753,15334
3539,368,739,15354
3516,357,771,15356
3513,354,767,15366
3512,351,754,15383
3513,351,739,15397
3510,354,735,15401
3515,340,752,15393
3509,352,763,15376
3502,354,767,15377
3500,369,768,15363
3472,369,795,15364
3465,367,781,15387
3464,355,769,15412
3476,349,767,15408
3486,361,771,15382
3462,376,779,15383
3451,364,780,15405
3452,367,758,15423
3461,351,770,15418
3452,366,759,15423
3435,374,773,15418
3444,370,780,15406
3412,378,792,15418
3399,379,804,15418
3390,370,816,15424
3372,393,817,15418
3388,387,814,15411
3368,386,810,15436
3363,396,806,15435
3347,375,812,15466
3325,370,810,15495
3310,369,810,15511
3304,343,832,15521
3287,367,809,15537
3290,380,783,15547
3271,378,787,15564
3279,367,763,15591
3268,362,770,15600
3265,352,795,15588
3262,368,777,15593
3282,363,770,15585
3296,373,761,15570
3284,371,760,15585
3280,362,762,15596
3273,365,761,15601
3265,347,762,15626
3278,354,752,15616
3299,330,750,15621
3301,340,733,15626
3308,351,725,15616
3322,339,712,15627
3331,355,705,15609
3319,343,737,15601
3310,345,728,15617
3303,369,704,15624
3319,344,711,15626
3323,338,716,15623
3307,361,700,15632
3312,363,701,15624
3300,347,721,15632
3313,352,706,15629
3327,354,721,15598
3347,340,740,15573
3367,318,720,15595
3387,318,704,15591
3394,325,712,15569
3405,335,686,15574
3415,319,682,15584
3435,314,679,15572
3436,324,685,15555
3423,321,692,15564
3439,325,681,15555
3450,313,692,15545
3427,355,673,15545
3440,345,704,15511
3437,334,712,15517
3432,346,707,15515
3449,332,726,15493
3438,336,731,15495
3447,334,703,15516
3428,341,688,15543
3422,336,697,15545
3412,343,702,15543
3393,326,727,15554
3366,337,722,15575
3377,340,705,15578
3374,345,689,15592
3391,328,713,15568
3400,314,737,15549
3394,333,724,15549
3396,341,724,15539
3394,342,708,15556
3408,333,699,15560
3378,333,720,15569
3406,324,717,15553
3421,303,706,15570
3430,313,701,15556
3446,310,680,15564
3448,312,686,15554
3464,324,665,15547
3456,328,657,15559
3460,321,678,15541
3469,325,676,15530
3483,313,684,15520
3502,316,682,15500
3508,333,662,15497
3512,329,651,15508
3533,322,655,15490
3561,315,651,15473
3571,313,648,15468
3584,303,658,15455
3582,303,667,15448
3568,323,673,15436
3541,330,684,15445
3561,326,685,15428
3555,333,693,15419
3554,341,681,15424
3584,345,676,15395
3590,339,679,15392
3594,335,679,15392
3607,350,663,15380
3610,347,666,15377
3605,345,671,15379
3610,333,690,15367
3618,359,671,15352
3611,373,659,15357
3604,365,675,15356
3582,354,717,15347
3545,374,725,15356
3540,370,752,15338
3527,373,734,15366
3508,379,741,15372
3495,364,761,15380
3495,379,768,15358
3474,372,764,15390
3462,382,776,15380
3441,372,803,15384
3447,373,789,15391
3412,410,770,15408
3371,398,809,15422
3389,399,782,15430
3409,382,787,15422
3415,360,799,15426
3432,350,800,15418
3408,367,772,15453
3397,359,776,15468
3397,358,776,15469
