S,E,I,R
3399,324,747,15530
3392,343,718,15547
3385,353,698,15564
3397,340,712,15551
3396,339,706,15559
3400,348,695,15557
3433,323,706,15538
3419,319,697,15565
3427,323,673,15577
3421,325,677,15577
3418,332,669,15581
3419,312,670,15599
3441,304,677,15578
3435,331,667,15567
3464,322,664,15550
3484,328,681,15507
3488,348,696,15468
3490,334,708,15468
3468,342,722,15468
3434,360,702,15504
3442,350,711,15497
3448,337,718,15497
3464,339,694,15503
3460,346,677,15517
3476,335,700,15489
3476,347,687,15490
3465,355,702,15478
3468,346,734,15452
3466,338,727,15469
3471,335,720,15474
3484,350,707,15459
3485,329,716,15470
3469,353,698,15480
3460,350,693,15497
3472,339,711,15478
3482,342,709,15467
3469,348,727,15456
3488,324,737,15451
3510,332,701,15457
3497,331,709,15463
3501,337,713,15449
3501,342,724,15433
3492,347,719,15442
3503,330,709,15458
3522,342,703,15433
3511,346,699,15444
3494,358,698,15450
3519,363,705,15413
3485,371,713,15431
3499,348,730,15423
3493,349,720,15438
3504,336,725,15435
3507,348,720,15425
3527,355,731,15387
3525,362,709,15404
3549,345,716,15390
3555,351,693,15401
3561,348,686,15405
3530,377,672,15421
3534,361,687,15418
3542,354,690,15414
3528,365,692,15415
3528,344,711,15417
3543,341,714,15402
3530,364,686,15420
3528,358,710,15404
3533,347,722,15398
3546,341,724,15389
3518,345,725,15412
3512,329,717,15442
3535,307,691,15467
3535,321,646,15498
3543,321,637,15499
3548,330,631,15491
3562,330,624,15484
3579,321,614,15486
3582,342,611,15465
3581,331,628,15460
3596,295,657,15452
3601,297,643,15459
3600,303,625,15472
3609,305,623,15463
3627,309,597,15467
3672,298,614,15416
3673,313,615,15399
3687,323,610,15380
3692,318,617,15373
3690,314,642,15354
3679,347,639,15335
3689,341,645,15325
3713,352,657,15278
3698,357,659,15286
3696,350,681,15273
3681,343,698,15278
3678,345,723,15254
3667,356,720,15257
3658,349,744,15249
3647,358,746,15249
3644,363,731,15262
3612,365,743,15280
3592,381,759,15268
3615,374,760,15251
3583,376,772,15269
3561,384,765,15290
3545,398,759,15298
3534,387,769,15310
3521,384,785,15310
3520,379,787,15314
3514,383,792,15311
3479,401,793,15327
3483,379,795,15343
