S,E,I,R
3571,343,702,15384
3591,342,668,15399
3585,342,658,15415
3607,326,660,15407
3640,297,673,15390
3654,301,675,15370
3652,321,655,15372
3645,331,649,15375
3655,325,669,15351
3673,320,664,15343
3703,313,647,15337
3722,314,647,15317
3730,306,645,15319
3743,293,662,15302
3760,305,641,15294
3773,295,623,15309
3789,308,617,15286
3781,320,616,15283
3777,336,611,15276
3783,336,615,15266
3786,330,618,15266
3798,338,614,15250
3797,354,596,15253
3784,354,624,15238
3767,362,631,15240
3770,351,612,15267
3763,324,647,15266
3745,336,642,15277
3752,350,639,15259
3738,352,663,15247
3735,333,676,15256
3735,345,673,15247
3730,353,662,15255
3744,337,674,15245
3722,361,678,15239
3716,363,684,15237
3698,371,686,15245
3705,367,679,15249
3690,347,710,15253
3692,359,717,15232
3681,368,721,15230
3682,346,734,15238
3695,321,734,15250
3657,350,715,15278
3638,351,737,15274
3644,345,720,15291
3631,364,719,15286
3636,349,750,15265
3636,351,730,15283
3620,355,728,15297
3625,368,705,15302
3606,355,715,15324
3602,365,720,15313
3580,384,721,15315
3579,391,714,15316
3586,367,751,15296
3562,375,743,15320
3547,365,767,15321
3552,362,755,15331
3547,348,760,15345
3521,364,751,15364
3498,382,734,15386
3492,391,731,15386
3497,368,745,15390
3499,363,749,15389
3517,350,737,15396
3477,375,726,15422
3472,375,718,15435
3466,367,725,15442
3473,342,742,15443
3469,363,723,15445
3466,370,721,15443
3453,365,733,15449
3469,346,735,15450
3484,340,741,15435
3494,341,732,15433
3485,349,728,15438
3461,341,757,15441
3466,335,745,15454
3467,336,747,15450
3484,332,725,15459
3475,346,705,15474
3487,360,685,15468
3487,348,709,15456
3502,348,692,15458
3499,353,689,15459
3490,359,699,15452
3494,355,707,15444
3482,359,705,15454
3479,351,725,15445
3483,360,730,15427
3472,367,740,15421
3464,369,714,15453
3476,376,714,15434
3487,365,739,15409
3503,367,733,15397
3495,375,732,15398
3503,348,738,15411
3507,339,738,15416
3497,353,703,15447
3501,347,694,15458
3482,340,708,15470
3485,333,724,15458
3500,334,721,15445
3499,340,722,15439
3485,346,718,15451
3485,355,713,15447
3487,349,708,15456
3482,361,695,15462
3502,355,686,15457
3488,351,696,15465
3516,351,679,15454
3523,368,668,15441
3517,363,695,15425
3533,375,690,15402
3528,369,687,15416
3554,342,684,15420
3568,342,688,15402
3572,337,696,15395
3575,352,701,15372
3568,347,719,15366
3579,336,716,15369
3553,372,699,15376
3555,361,715,15369
3560,365,700,15375
3575,356,711,15358
3564,366,702,15368
3569,347,717,15367
3588,336,720,15356
3585,341,733,15341
3592,337,736,15335
3596,321,754,15329
3578,322,759,15341
3579,330,735,15356
3571,360,741,15328
3585,371,741,15303
3587,364,745,15304
3570,366,760,15304
3548,376,738,15338
3512,390,771,15327
3510,383,793,15314
3515,372,773,15340
3508,361,796,15335
3506,345,814,15335
3512,366,791,15331
3529,368,771,15332
3535,364,778,15323
3538,368,770,15324
3506,400,773,15321
3498,395,769,15338
3475,402,760,15363
3470,414,741,15375
3451,406,758,15385
3451,390,781,15378
3449,385,776,15390
3453,353,787,15407
3449,347,804,15400
3427,373,799,15401
3413,380,778,15429
3412,389,783,15416
3399,394,794,15413
3394,400,778,15428
3393,395,786,15426
3391,377,790,15442
3364,405,792,15439
3371,401,789,15439
3356,411,797,15436
3322,418,803,15457
3305,410,818,15467
3295,406,816,15483
3290,403,813,15494
3283,393,801,15523
3300,393,804,15503
3312,399,793,15496
3285,401,777,15537
3309,397,762,15532
3334,392,760,15514
3348,368,766,15518
3355,360,753,15532
3371,348,729,15552
3383,336,737,15544
3388,347,719,15546
3383,339,695,15583
3393,344,695,15568
3406,343,678,15573
3431,316,693,15560
3424,333,707,15536
3449,338,694,15519
3458,336,676,15530
3467,348,680,15505
3480,345,678,15497
3534,325,663,15478
3543,323,665,15469
3545,346,663,15446
3561,353,674,15412
3569,355,684,15392
3562,356,685,15397
3574,351,678,15397
3570,341,675,15414
3617,323,653,15407
3619,339,640,15402
3617,359,648,15376
3629,378,640,15353
3648,366,646,15340
3675,350,655,15320
3661,352,673,15314
3679,334,674,15313
3679,327,682,15312
3687,332,683,15298
3680,351,678,15291
3695,346,672,15287
3682,344,667,15307
3665,360,678,15297
3680,330,694,15296
3701,303,690,15306
3690,330,692,15288
3663,344,697,15296
3666,364,678,15292
3654,347,686,15313
3660,351,688,15301
3650,353,689,15308
3652,350,697,15301
3651,346,680,15323
3654,358,679,15309
3660,337,676,15327
3664,353,660,15323
3661,357,664,15318
3658,364,663,15315
3644,360,672,15324
3655,349,683,15313
3658,348,709,15285
3640,338,731,15291
3650,344,732,15274
3637,366,711,15286
3599,394,712,15295
3605,378,742,15275
3610,374,750,15266
3582,397,749,15272
3559,413,765,15263
3535,387,790,15288
3550,382,788,15280
3536,390,783,15291
3547,376,770,15307
3571,357,757,15315
3560,343,754,15343
3551,340,734,15375
3561,333,746,15360
3548,340,759,15353
3546,348,742,15364
3527,362,743,15368
3517,360,750,15373
3494,368,767,15371
3485,385,751,15379
3469,390,742,15399
3460,380,729,15431
3449,384,749,15418
3456,379,763,15402
3468,362,780,15390
3472,353,784,15391
3481,352,776,15391
3475,358,758,15409
3463,369,749,15419
3466,360,748,15426
3452,342,777,15429
3437,361,758,15444
3429,365,753,15453
3427,373,742,15458
3435,378,748,15439
3466,371,744,15419
3468,382,749,15401
3468,371,760,15401
3443,367,788,15402
3432,372,773,15423
3431,365,784,15420
3444,359,777,15420
3438,356,770,15436
3437,369,764,15430
3454,374,775,15397
3458,376,773,15393
3467,368,753,15412
3447,369,762,15422
3460,362,751,15427
3441,389,745,15425
3443,380,748,15429
3431,384,748,15437
3440,387,764,15409
3468,381,757,15394
3457,374,763,15406
3473,374,769,15384
3459,372,782,15387
3459,356,778,15407
3441,370,766,15423
3452,353,760,15435
3453,348,765,15434
3442,360,746,15452
3426,364,756,15454
3434,370,751,15445
3431,348,767,15454
3422,355,765,15458
3409,364,746,15481
3423,365,737,15475
3415,356,723,15506
3443,336,733,15488
3441,337,723,15499
3442,362,716,15480
3458,317,723,15502
3484,331,718,15467
3470,338,720,15472
3475,345,698,15482
3459,356,707,15478
3470,356,690,15484
