S,E,I,R
3549,314,653,15484
3577,300,663,15460
3600,298,658,15444
3610,315,631,15444
3618,332,641,15409
3625,338,638,15399
3631,328,637,15404
3630,344,629,15397
3629,348,647,15376
3631,345,657,15367
3663,341,674,15322
3673,332,668,15327
3664,351,659,15326
3660,347,672,15321
3672,329,660,15339
3672,352,647,15329
3680,345,656,15319
3686,356,690,15268
3696,369,704,15231
3684,365,701,15250
3691,345,709,15255
3694,342,719,15245
3676,356,721,15247
3660,352,741,15247
3633,371,754,15242
3623,388,732,15257
3606,403,727,15264
3605,389,764,15242
3570,381,794,15255
3549,371,800,15280
3512,404,801,15283
3492,421,820,15267
3499,423,811,15267
3473,423,838,15266
3475,449,802,15274
3451,410,825,15314
3435,388,842,15335
3431,378,829,15362
3419,391,823,15367
3408,401,812,15379
3408,412,805,15375
3399,401,802,15398
3366,398,801,15435
3368,379,806,15447
3344,378,808,15470
3326,387,805,15482
3329,396,801,15474
3317,394,822,15467
3298,390,818,15494
3287,403,802,15508
3278,408,786,15528
3264,410,796,15530
3253,385,806,15556
3263,355,814,15568
3255,348,814,15583
3239,350,824,15587
3223,373,817,15587
3234,353,827,15586
3262,358,811,15569
3248,370,768,15614
3246,369,761,15624
3261,365,756,15618
3280,330,772,15618
3286,334,751,15629
3309,329,733,15629
3316,335,706,15643
3344,340,701,15615
3364,336,699,15601
3373,323,681,15623
3370,330,678,15622
3360,324,678,15638
3352,327,683,15638
3358,332,678,15632
3351,351,650,15648
3365,334,646,15655
3387,324,670,15619
3417,310,660,15613
3455,299,650,15596
3451,291,659,15599
3455,295,639,15611
3459,299,627,15615
3477,297,606,15620
3496,299,608,15597
3499,298,626,15577
3526,284,626,15564
3542,293,616,15549
3535,288,605,15572
3572,282,585,15561
3561,305,583,15551
3570,267,605,15558
3598,279,597,15526
3617,291,607,15485
3601,304,585,15510
3609,311,585,15495
3631,317,600,15452
3646,323,582,15449
3658,312,588,15442
3663,314,603,15420
3663,325,613,15399
3670,320,627,15383
3679,310,626,15385
3678,320,611,15391
3683,307,619,15391
3683,294,631,15392
3665,318,632,15385
3661,309,655,15375
3667,290,664,15379
3671,304,660,15365
3659,317,667,15357
3652,328,659,15361
3633,322,677,15368
3630,327,678,15365
3615,344,660,15381
3611,334,674,15381
3615,338,671,15376
3610,324,691,15375
3602,340,701,15357
3614,326,682,15378
3591,320,692,15397
3596,312,699,15393
3600,322,705,15373
3570,335,704,15391
3563,335,723,15379
3569,339,721,15371
3569,345,684,15402
3557,351,698,15394
3584,316,722,15378
3574,335,716,15375
3568,346,715,15371
3555,341,722,15382
3528,356,728,15388
3526,357,735,15382
3531,348,732,15389
3547,318,743,15392
3538,340,725,15397
3543,347,715,15395
3554,340,706,15400
3545,346,707,15402
3555,329,718,15398
3548,329,726,15397
3549,335,709,15407
3541,341,695,15423
3531,337,707,15425
3513,334,719,15434
3523,331,705,15441
3524,344,712,15420
3504,358,687,15451
3480,376,679,15465
3473,392,673,15462
3462,374,691,15473
3481,357,695,15467
3490,349,672,15489
3493,341,677,15489
3505,348,687,15460
3506,348,729,15417
3513,356,729,15402
3531,359,729,15381
3513,370,738,15379
3483,398,738,15381
3496,372,769,15363
3460,381,753,15406
3452,364,771,15413
3473,357,779,15391
3464,368,774,15394
3451,367,755,15427
3425,374,747,15454
3384,389,743,15484
3376,378,749,15497
3367,376,750,15507
3364,360,763,15513
3329,386,750,15535
3338,372,757,15533
3332,369,767,15532
3342,372,760,15526
3369,375,745,15511
3360,385,740,15515
3366,376,750,15508
3355,380,760,15505
3360,363,778,15499
3376,365,785,15474
3356,366,774,15504
3363,364,771,15502
3343,369,772,15516
3334,366,745,15555
3329,352,771,15548
3341,339,762,15558
3352,329,733,15586
3365,336,712,15587
3390,330,711,15569
3412,341,706,15541
3412,328,722,15538
3426,335,715,15524
3424,333,719,15524
3429,328,733,15510
3430,332,703,15535
3429,340,682,15549
3430,349,701,15520
3435,339,710,15516
3448,339,699,15514
3455,347,695,15503
3480,341,693,15486
3512,334,696,15458
3523,356,683,15438
3546,352,665,15437
3561,358,671,15410
3571,355,686,15388
3560,360,701,15379
3548,373,694,15385
3542,364,707,15387
3545,357,708,15390
3587,350,694,15369
3608,347,678,15367
3622,337,691,15350
3634,339,683,15344
3643,336,696,15325
3634,361,698,15307
3638,369,721,15272
3629,365,726,15280
3605,386,738,15271
3647,375,721,15257
3655,374,721,15250
3650,364,741,15245
3642,378,753,15227
3632,376,757,15235
3632,366,762,15240
3636,365,741,15258
3620,364,747,15269
3621,364,737,15278
3608,347,741,15304
3612,341,729,15318
3623,327,720,15330
3641,328,732,15299
3656,315,718,15311
3659,339,702,15300
3699,329,708,15264
3708,323,711,15258
3714,335,717,15234
3739,347,711,15203
3715,367,707,15211
3734,358,701,15207
3745,341,722,15192
3735,372,712,15181
3735,369,716,15180
3743,360,726,15171
3756,340,729,15175
3745,338,733,15184
3739,356,733,15172
3745,368,732,15155
3743,344,721,15192
3756,359,710,15175
3741,378,705,15176
3720,389,714,15177
3723,378,740,15159
3720,370,751,15159
3727,367,746,15160
3732,384,743,15141
3701,407,714,15178
3677,403,736,15184
3646,409,766,15179
3630,397,774,15199
3604,390,770,15236
3580,389,785,15246
3555,382,785,15278
3554,372,797,15277
3517,385,814,15284
3490,407,810,15293
3464,426,808,15302
3455,413,815,15317
3452,405,812,15331
3455,410,808,15327
3449,407,792,15352
3450,399,800,15351
3460,382,796,15362
3433,389,800,15378
3424,401,791,15384
3422,366,818,15394
3402,369,838,15391
3395,368,842,15395
3384,362,832,15422
3383,354,847,15416
3360,361,845,15434
3355,353,845,15447
3365,377,822,15436
3351,380,798,15471
3368,373,781,15478
3363,359,782,15496
3378,354,771,15497
3380,353,749,15518
3394,320,773,15513
3416,326,756,15502
3411,347,739,15503
3414,347,713,15526
3424,331,709,15536
3425,329,707,15539
3453,324,693,15530
3471,349,685,15495
3468,355,683,15494
3491,337,695,15477
3482,350,670,15498
3515,327,675,15483
3524,331,662,15483
3542,335,645,15478
3546,329,674,15451
3552,341,656,15451
3559,336,666,15439
3570,323,670,15437
3589,306,683,15422
3590,318,660,15432
3563,354,655,15428
3569,335,670,15426
3546,341,668,15445
3553,352,660,15435
3563,343,666,15428
3569,338,671,15422
3570,334,667,15429
3559,358,658,15425
3570,336,675,15419
3561,336,657,15446
3549,323,693,15435
3546,326,682,15446
3531,331,693,15445
3546,323,693,15438
3547,346,683,15424
3557,331,688,15424
3564,344,684,15408
3552,348,681,15419
3536,354,691,15419
3551,345,688,15416
3541,348,690,15421
3532,336,704,15428
3542,334,699,15425
3546,352,684,15418
3556,329,680,15435
3564,337,679,15420
3584,332,686,15398
3610,320,657,15413
3611,325,666,15398
3650,319,668,15363
