S,E,I,R
3478,350,734,15438
3478,354,738,15430
3473,364,712,15451
3477,353,724,15446
3480,356,730,15434
3460,374,733,15433
3455,356,734,15455
3451,361,738,15450
3449,356,726,15469
3439,351,714,15496
3446,363,716,15475
3449,360,732,15459
3465,340,728,15467
3480,332,710,15478
3470,343,702,15485
3480,339,696,15485
3483,327,697,15493
3471,342,690,15497
3440,348,698,15514
3440,334,709,15517
3446,330,708,15516
3435,333,707,15525
3442,318,722,15518
3448,313,725,15514
3432,329,706,15533
3456,314,686,15544
3463,309,668,15560
3475,295,682,15548
3472,289,675,15564
3466,296,653,15585
3465,303,641,15591
3480,308,625,15587
3486,311,622,15581
3488,312,610,15590
3481,313,635,15571
3496,308,646,15550
3491,319,634,15556
3496,321,651,15532
3496,318,652,15534
3510,294,649,15547
3525,301,643,15531
3525,325,634,15516
3523,311,654,15512
3517,329,642,15512
3520,323,638,15519
3538,303,669,15490
3526,315,659,15500
3502,326,658,15514
3487,345,644,15524
3495,305,679,15521
3489,329,677,15505
3484,343,670,15503
3490,331,670,15509
3486,332,659,15523
3475,339,674,15512
3489,333,680,15498
3498,340,666,15496
3496,341,680,15483
3474,341,675,15510
3489,334,694,15483
3472,344,693,15491
3468,346,690,15496
3464,354,696,15486
3461,361,704,15474
3443,349,727,15481
3439,334,732,15495
3426,337,726,15511
3447,333,723,15497
3424,335,726,15515
3422,356,711,15511
3422,341,715,15522
3428,349,695,15528
3428,325,700,15547
3453,332,694,15521
3491,310,683,15516
3520,305,664,15511
3516,312,649,15523
3525,312,648,15515
3547,313,640,15500
3543,317,640,15500
3544,325,628,15503
3547,310,639,15504
3556,306,633,15505
3571,318,647,15464
3584,309,669,15438
3583,308,669,15440
3590,326,650,15434
3584,329,659,15428
3581,333,652,15434
3595,316,675,15414
3588,332,652,15428
3607,324,648,15421
3617,337,636,15410
3628,347,637,15388
3654,305,652,15389
3650,332,644,15374
3659,315,669,15357
3655,329,667,15349
3655,335,660,15350
3664,340,655,15341
3665,341,656,15338
3662,352,678,15308
3654,354,679,15313
3637,373,683,15307
3630,376,693,15301
3588,377,700,15335
3561,396,712,15331
3561,392,728,15319
3566,386,729,15319
3572,383,727,15318
3564,373,720,15343
3568,352,721,15359
3548,352,718,15382
3553,340,714,15393
3546,348,702,15404
3538,373,681,15408
3534,360,712,15394
3545,348,727,15380
3542,341,740,15377
3539,347,727,15387
3559,362,691,15388
3538,364,696,15402
3524,376,701,15399
3541,351,714,15394
3553,343,707,15397
3563,352,712,15373
3564,350,718,15368
3583,336,718,15363
3585,357,705,15353
3585,334,725,15356
3560,349,716,15375
3566,350,707,15377
3549,370,703,15378
3527,384,717,15372
3536,389,713,15362
3542,392,711,15355
3542,383,724,15351
3547,364,709,15380
3581,356,696,15367
3616,343,687,15354
3625,349,694,15332
3612,348,716,15324
3618,348,707,15327
3613,354,722,15311
3616,339,743,15302
3592,360,746,15302
3603,354,749,15294
3608,357,754,15281
3612,354,748,15286
3616,362,746,15276
3606,374,744,15276
3617,377,726,15280
3633,361,718,15288
3647,341,715,15297
3638,347,741,15274
3634,353,727,15286
3643,352,737,15268
3656,349,729,15266
3654,364,713,15269
3645,376,695,15284
3609,405,692,15294
3609,394,715,15282
3612,378,729,15281
3609,376,737,15278
3616,350,762,15272
3608,368,747,15277
3606,369,723,15302
3616,358,737,15289
3577,382,731,15310
3585,386,724,15305
3603,370,739,15288
3588,384,748,15280
3577,357,763,15303
3584,352,750,15314
3581,343,765,15311
3599,347,721,15333
3560,370,703,15367
3554,356,724,15366
3562,345,741,15352
3520,380,730,15370
3527,359,737,15377
3545,342,739,15374
3525,354,746,15375
3541,347,746,15366
3530,350,732,15388
3510,356,741,15393
3500,375,737,15388
3466,382,752,15400
3463,374,758,15405
3464,386,732,15418
3432,407,731,15430
3441,388,762,15409
3422,398,764,15416
3426,400,773,15401
3437,357,778,15428
3469,351,771,15409
3494,344,760,15402
3478,362,733,15427
3492,359,727,15422
3482,356,735,15427
3481,371,741,15407
3485,352,736,15427
3480,338,747,15435
3502,336,718,15444
3495,346,729,15430
3511,332,735,15422
3522,343,733,15402
3512,345,737,15406
3509,358,737,15396
3510,359,753,15378
3514,358,731,15397
3516,349,733,15402
3536,360,707,15397
3535,366,683,15416
3532,341,687,15440
3529,356,673,15442
3534,355,658,15453
3530,337,665,15468
3545,335,675,15445
3556,327,681,15436
3563,340,688,15409
3558,353,689,15400
3567,362,704,15367
3562,371,715,15352
3589,355,718,15338
3567,348,733,15352
3569,349,726,15356
3565,355,732,15348
3558,359,740,15343
3544,367,742,15347
3544,360,741,15355
3565,343,747,15345
3591,342,738,15329
3575,344,735,15346
3564,375,715,15346
3563,361,725,15351
3544,360,723,15373
3524,364,743,15369
3517,384,745,15354
3518,374,740,15368
3502,370,736,15392
3502,365,746,15387
3494,383,727,15396
3501,373,731,15395
3491,364,747,15398
3484,364,736,15416
3484,348,740,15428
3461,348,725,15466
3468,333,728,15471
3453,340,730,15477
3463,328,733,15476
3439,352,713,15496
3439,375,681,15505
3433,357,693,15517
3453,354,677,15516
3462,336,695,15507
3449,348,710,15493
3449,365,707,15479
3461,361,702,15476
3482,360,697,15461
3498,357,687,15458
3513,345,692,15450
3518,324,702,15456
3534,338,677,15451
3536,346,674,15444
3545,343,691,15421
3554,345,685,15416
3549,344,691,15416
3562,340,695,15403
3569,345,678,15408
3567,365,674,15394
3584,341,716,15359
3572,359,704,15365
3571,373,696,15360
3563,355,734,15348
3559,338,732,15371
3579,335,721,15365
3579,355,725,15341
3587,341,707,15365
3600,341,702,15357
3594,361,697,15348
3599,355,708,15338
3596,354,706,15344
3576,349,717,15358
3543,354,741,15362
3543,341,729,15387
3547,350,725,15378
3578,333,725,15364
3588,345,699,15368
3589,361,673,15377
3582,359,681,15378
3582,355,700,15363
3578,363,698,15361
3558,357,721,15364
3577,359,709,15355
3570,367,710,15353
3549,363,717,15371
3565,356,734,15345
