S,E,I,R
3921,22,27,16030
3944,25,26,16005
3992,23,28,15957
4030,19,31,15920
4079,16,37,15868
4111,17,36,15836
4158,13,38,15791
4205,16,32,15747
4244,19,31,15706
4285,21,34,15660
4324,23,30,15623
4364,20,36,15580
4390,23,39,15548
4435,21,38,15506
4469,26,41,15464
4496,26,40,15438
4550,24,40,15386
4591,24,42,15343
4628,22,42,15308
4674,18,45,15263
4715,23,46,15216
4748,21,51,15180
4782,23,50,15145
4811,28,54,15107
4829,36,48,15087
4865,30,54,15051
4894,32,58,15016
4926,32,61,14981
4960,39,66,14935
4975,46,64,14915
5013,43,75,14869
5057,38,82,14823
5080,40,82,14798
5109,37,81,14773
5135,41,85,14739
5154,41,93,14712
5191,43,83,14683
5214,56,82,14648
5252,61,88,14599
5281,66,83,14570
5299,69,88,14544
5337,63,104,14496
5358,61,114,14467
5376,76,116,14432
5401,83,124,14392
5434,86,130,14350
5460,87,126,14327
5480,80,128,14312
5500,92,131,14277
5515,92,124,14269
5537,92,141,14230
5542,104,133,14221
5561,105,149,14185
5571,106,165,14158
5566,108,184,14142
5569,117,185,14129
5567,132,195,14106
5568,135,218,14079
5558,160,226,14056
5528,162,257,14053
5516,168,263,14053
5523,181,277,14019
5500,198,287,14015
5473,205,309,14013
5434,223,318,14025
5395,241,332,14032
5350,255,366,14029
5312,285,384,14019
5272,295,406,14027
5228,310,435,14027
5171,327,462,14040
5100,325,507,14068
5049,338,545,14068
4980,353,555,14112
4900,369,591,14140
4845,377,607,14171
4774,389,612,14225
4709,389,621,14281
4635,395,642,14328
4572,400,667,14361
4489,410,679,14422
4448,387,695,14470
4393,391,706,14510
4314,412,731,14543
4221,447,754,14578
4136,461,774,14629
4076,442,802,14680
4013,430,814,14743
3934,440,848,14778
3876,440,852,14832
3802,436,868,14894
3753,438,858,14951
3687,439,869,15005
3643,434,861,15062
3582,428,867,15123
3538,409,867,15186
3469,424,871,15236
3426,428,855,15291
3371,425,861,15343
3316,405,878,15401
3251,406,872,15471
3200,408,850,15542
3175,392,845,15588
3153,382,849,15616
3127,367,845,15661
3111,340,831,15718
3086,337,817,15760
3069,326,812,15793
3064,314,788,15834
3067,289,770,15874
3043,288,741,15928
3039,273,710,15978
3037,260,712,15991
3032,288,692,15988
3033,270,690,16007
3044,275,670,16011
3051,272,663,16014
3026,284,650,16040
3027,291,635,16047
3041,275,642,16042
3052,264,641,16043
3077,262,605,16056
3097,259,598,16046
3127,234,583,16056
3134,235,569,16062
3135,244,559,16062
3153,243,549,16055
3184,242,534,16040
3189,242,544,16025
3217,248,532,16003
3232,226,538,16004
3250,224,534,15992
3256,217,527,16000
3291,199,521,15989
3327,200,512,15961
3359,196,506,15939
3350,205,498,15947
3385,219,473,15923
3410,228,462,15900
3433,208,468,15891
3457,220,456,15867
3471,228,446,15855
3489,224,447,15840
3523,223,445,15809
3564,214,447,15775
3584,227,438,15751
3600,233,443,15724
3626,252,435,15687
3643,244,434,15679
3663,244,438,15655
3660,252,440,15648
3680,241,465,15614
3685,258,458,15599
3704,252,472,15572
3716,264,465,15555
3733,259,478,15530
3732,246,489,15533
3753,234,509,15504
3764,247,494,15495
3783,247,498,15472
3805,255,506,15434
3816,245,512,15427
3817,263,509,15411
3819,277,510,15394
3832,266,536,15366
3851,273,528,15348
3882,287,534,15297
3868,290,551,15291
3905,287,552,15256
3923,286,549,15242
3909,293,559,15239
3910,302,569,15219
3935,299,576,15190
3931,296,594,15179
3933,304,579,15184
3949,303,572,15176
3941,297,591,15171
3928,298,598,15176
3930,315,593,15162
3946,295,600,15159
3942,316,596,15146
3916,330,597,15157
3892,345,591,15172
3867,354,608,15171
3878,334,625,15163
3881,315,648,15156
3885,325,655,15135
3880,313,671,15136
3863,321,693,15123
3860,332,678,15130
3844,334,678,15144
3836,354,658,15152
3819,364,675,15142
3829,357,674,15140
3821,368,673,15138
3790,378,696,15136
3759,399,713,15129
3747,385,731,15137
3714,387,756,15143
3689,407,759,15145
3677,414,776,15133
3673,410,775,15142
3653,401,779,15167
3626,411,776,15187
3604,409,787,15200
3602,413,792,15193
3593,390,821,15196
3561,400,809,15230
3537,409,813,15241
3495,398,838,15269
3502,384,833,15281
3466,398,849,15287
3447,406,821,15326
3436,393,832,15339
3398,402,825,15375
3386,381,828,15405
3340,415,826,15419
3333,415,818,15434
3316,414,835,15435
3309,380,855,15456
3285,366,834,15515
3259,375,811,15555
3268,354,784,15594
3276,358,795,15571
3260,372,765,15603
3289,354,758,15599
3285,343,765,15607
3274,341,758,15627
3255,344,756,15645
3267,345,747,15641
3253,335,773,15639
3271,328,759,15642
3242,336,762,15660
3251,354,742,15653
3256,346,752,15646
3265,348,758,15629
3264,345,752,15639
3263,342,745,15650
3292,337,751,15620
3304,345,751,15600
3317,341,745,15597
3287,361,753,15599
3253,373,741,15633
3263,357,726,15654
3251,361,733,15655
3261,335,741,15663
3265,347,735,15653
3288,341,740,15631
3280,330,762,15628
3290,320,751,15639
3294,328,740,15638
3291,329,745,15635
3284,342,737,15637
3282,340,725,15653
3257,339,754,15650
3263,344,745,15648
3279,345,723,15653
3305,333,711,15651
3314,334,691,15661
3325,322,699,15654
3331,338,674,15657
3336,327,681,15656
3321,340,671,15668
3335,321,668,15676
3361,306,671,15662
3362,302,652,15684
3378,305,642,15675
3397,298,658,15647
3434,296,640,15630
3457,287,644,15612
3502,267,615,15616
3524,260,607,15609
3539,273,571,15617
3553,294,563,15590
3553,306,563,15578
3582,306,571,15541
3589,283,589,15539
3615,283,578,15524
3629,285,563,15523
3647,289,576,15488
3662,280,588,15470
3704,280,572,15444
3700,292,579,15429
3715,301,572,15412
3731,297,578,15394
3740,302,590,15368
3753,303,591,15353
3747,305,591,15357
3748,300,602,15350
3771,300,601,15328
3765,304,616,15315
3776,296,629,15299
3776,303,643,15278
3778,303,627,15292
3785,296,633,15286
3758,323,633,15286
3774,326,647,15253
3759,337,678,15226
3768,347,685,15200
3761,337,695,15207
3743,353,695,15209
3729,323,714,15234
3731,327,710,15232
3718,342,714,15226
3724,337,700,15239
3724,309,729,15238
3731,314,717,15238
3719,336,710,15235
3699,347,709,15245
3678,366,721,15235
3652,380,724,15244
3648,375,732,15245
3636,381,750,15233
3631,387,742,15240
3599,411,740,15250
3580,417,754,15249
3556,407,774,15263
3549,391,791,15269
3523,371,818,15288
3501,379,815,15305
3495,367,805,15333
3496,372,782,15350
3480,382,765,15373
3459,385,766,15390
3456,379,771,15394
3443,372,767,15418
3427,346,774,15453
3424,343,775,15458
3405,352,778,15465
3382,376,757,15485
3395,361,761,15483
3411,347,765,15477
3414,344,757,15485
3422,316,758,15504
3414,336,735,15515
3412,348,718,15522
3418,339,709,15534
3429,323,726,15522
3414,326,735,15525
3392,344,724,15540
3399,345,706,15550
3422,323,714,15541
3429,335,709,15527
3414,333,717,15536
3415,341,707,15537
3423,346,676,15555
3434,323,678,15565
3466,315,677,15542
3499,301,681,15519
3504,306,680,15510
3531,293,668,15508
3524,293,669,15514
3507,323,651,15519
3525,316,659,15500
3519,327,675,15479
3501,346,670,15483
3509,323,688,15480
3502,323,688,15487
3527,308,676,15489
3526,326,664,15484
3547,327,662,15464
3580,324,656,15440
3590,315,674,15421
3592,312,656,15440
3575,330,644,15451
3567,338,647,15448
3565,339,647,15449
3594,327,644,15435
3587,327,648,15438
3608,330,644,15418
3593,344,636,15427
3589,352,640,15419
3596,340,659,15405
3597,342,658,15403
3593,333,670,15404
3596,345,667,15392
3579,355,680,15386
3575,340,698,15387
3564,352,709,15375
3558,354,707,15381
3567,349,708,15376
3557,342,703,15398
3560,346,698,15396
3544,366,693,15397
3568,357,689,15386
3551,355,702,15392
3546,351,719,15384
3549,329,739,15383
3544,348,722,15386
3531,357,727,15385
3544,347,729,15380
3527,355,717,15401
3519,352,720,15409
3544,367,705,15384
3552,352,725,15371
3560,352,701,15387
3553,379,677,15391
3551,367,683,15399
3556,364,674,15406
3557,354,698,15391
3570,342,721,15367
3566,344,729,15361
3559,348,719,15374
3549,352,721,15378
3530,351,730,15389
3537,341,760,15362
3508,352,755,15385
3499,371,724,15406
3501,343,754,15402
3501,356,755,15388
3506,357,735,15402
3496,367,720,15417
3507,359,742,15392
3507,373,744,15376
3491,373,758,15378
3483,359,777,15381
3489,362,780,15369
3485,366,779,15370
3470,394,757,15379
3452,405,761,15382
3475,372,784,15369
3463,366,807,15364
3455,364,813,15368
3453,365,785,15397
3462,373,768,15397
3463,365,763,15409
3444,364,763,15429
3452,366,759,15423
3457,376,761,15406
3470,351,760,15419
3486,360,730,15424
3487,358,733,15422
3486,366,736,15412
3502,343,744,15411
3499,356,723,15422
3503,355,738,15404
3517,350,719,15414
3510,366,721,15403
3516,362,694,15428
3509,375,678,15438
3524,353,709,15414
3513,357,708,15422
3504,369,703,15424
3497,346,729,15428
3496,344,734,15426
3503,344,723,15430
3504,358,695,15443
3513,375,704,15408
3525,361,716,15398
3510,382,721,15387
3513,368,746,15373
3519,346,747,15388
3528,348,741,15383
3533,337,742,15388
3526,343,752,15379
3546,342,739,15373
3541,345,728,15386
3545,349,716,15390
3540,345,737,15378
3527,350,742,15381
3518,354,742,15386
3497,352,771,15380
3485,346,768,15401
3480,345,775,15400
3480,345,775,15400
3478,340,765,15417
3478,341,757,15424
3476,354,759,15411
3472,342,767,15419
3460,342,766,15432
3475,347,779,15399
3452,368,760,15420
3454,354,795,15397
3420,402,769,15409
3395,419,761,15425
3421,407,747,15425
3420,405,749,15426
3439,384,745,15432
3443,395,746,15416
3439,405,749,15407
3435,399,752,15414
3419,393,768,15420
3430,373,751,15446
3441,361,734,15464
3431,362,734,15473
3457,348,737,15458
3468,348,720,15464
3460,350,725,15465
3448,379,716,15457
3460,360,731,15449
3463,359,751,15427
3473,360,741,15426
3467,359,762,15412
3462,372,775,15391
3468,371,764,15397
3447,383,764,15406
3443,378,772,15407
3459,364,753,15424
3454,368,744,15434
3486,350,747,15417
3512,345,746,15397
3501,359,709,15431
3506,345,720,15429
3519,326,732,15423
3515,327,741,15417
3530,329,739,15402
3527,341,717,15415
3524,356,722,15398
3501,370,707,15422
3517,368,721,15394
3530,375,723,15372
3532,374,731,15363
3519,357,747,15377
3514,342,751,15393
3518,344,738,15400
3519,330,751,15400
3513,337,740,15410
3496,320,752,15432
3480,331,741,15448
3467,338,753,15442
3443,350,748,15459
3436,374,755,15435
3459,366,743,15432
3458,363,757,15422
3430,367,768,15435
3434,369,767,15430
3439,356,749,15456
3455,353,734,15458
3454,352,735,15459
3471,361,729,15439
3489,349,736,15426
3493,357,738,15412
3501,357,743,15399
3518,362,745,15375
3532,365,721,15382
3551,363,714,15372
3549,342,740,15369
3553,340,737,15370
3551,342,725,15382
3580,332,725,15363
3582,324,723,15371
3620,315,704,15361
3594,331,711,15364
3601,328,696,15375
3591,335,689,15385
3593,341,682,15384
3586,335,688,15391
3612,319,673,15396
3635,314,665,15386
3622,308,670,15400
3619,304,669,15408
3624,306,654,15416
3630,317,650,15403
3618,342,646,15394
3623,338,652,15387
3624,322,655,15399
3627,317,656,15400
3643,296,672,15389
3643,313,660,15384
3668,312,655,15365
3665,316,649,15370
3668,310,648,15374
3686,321,630,15363
3695,319,631,15355
3706,307,646,15341
3718,295,652,15335
3717,316,625,15342
3717,311,643,15329
3694,327,645,15334
3679,335,653,15333
3680,344,659,15317
3688,355,645,15312
3663,346,676,15315
3669,343,702,15286
3669,340,708,15283
3671,335,696,15298
3669,335,690,15306
3660,343,694,15303
3654,336,712,15298
3658,318,740,15284
3646,352,704,15298
3648,341,709,15302
3682,302,709,15307
3678,300,725,15297
3684,317,701,15298
3687,340,686,15287
3682,337,677,15304
3672,350,673,15305
3689,364,674,15273
3678,372,670,15280
3677,358,704,15261
3680,353,708,15259
3682,350,706,15262
3692,331,710,15267
3703,354,689,15254
3697,344,701,15258
3706,334,715,15245
3682,324,722,15272
3687,331,721,15261
3682,351,719,15248
3706,339,711,15244
3686,357,722,15235
3684,341,729,15246
3668,342,746,15244
3655,343,753,15249
3613,362,753,15272
3633,348,767,15252
3635,345,765,15255
3610,357,761,15272
3602,381,733,15284
3575,394,742,15289
3548,417,747,15288
3546,389,767,15298
3529,383,778,15310
3521,377,776,15326
3530,353,786,15331
3533,341,771,15355
