S,E,I,R
3474,388,775,15363
3438,392,809,15361
3425,384,830,15361
3420,386,826,15368
3424,380,808,15388
3434,363,794,15409
3429,354,800,15417
3413,372,792,15423
3411,375,799,15415
3382,371,794,15453
3392,384,767,15457
3378,390,773,15459
3389,376,788,15447
3392,386,789,15433
3418,374,783,15425
3428,389,772,15411
3426,380,783,15411
3430,374,767,15429
3436,354,769,15441
3426,366,767,15441
3408,364,763,15465
3401,347,770,15482
3433,326,779,15462
3438,326,769,15467
3427,335,760,15478
3422,351,733,15494
3422,329,745,15504
3410,351,750,15489
3407,372,732,15489
3410,371,737,15482
3440,356,725,15479
3443,363,732,15462
3435,379,715,15471
3415,368,744,15473
3405,344,761,15490
3388,354,748,15510
3362,355,763,15520
3356,345,772,15527
3349,352,780,15519
3330,348,768,15554
3323,360,763,15554
3346,359,747,15548
3349,361,745,15545
3335,360,749,15556
3347,370,732,15551
3352,362,730,15556
3374,346,740,15540
3366,374,723,15537
3367,374,735,15524
3337,406,733,15524
3344,390,763,15503
3329,400,762,15509
3330,394,765,15511
3336,372,782,15510
3347,361,785,15507
3357,349,758,15536
3344,342,767,15547
3325,363,752,15560
3350,347,739,15564
3355,344,738,15563
3331,373,736,15560
3338,364,743,15555
3362,350,740,15548
3353,361,719,15567
3380,361,696,15563
3389,367,694,15550
3384,379,686,15551
3410,371,685,15534
3410,355,696,15539
3413,359,699,15529
3446,346,686,15522
3445,365,681,15509
3446,364,692,15498
3457,358,710,15475
3477,352,712,15459
3485,334,721,15460
3488,335,707,15470
3479,340,696,15485
3505,321,687,15487
3507,317,680,15496
3505,331,680,15484
3503,318,682,15497
3513,309,695,15483
3514,318,691,15477
3515,332,673,15480
3506,331,696,15467
3516,335,686,15463
3505,339,677,15479
3509,323,674,15494
3523,319,669,15489
3528,323,666,15483
3563,313,669,15455
3578,316,662,15444
3590,321,633,15456
3589,343,650,15418
3577,330,657,15436
3598,334,636,15432
3599,338,636,15427
3602,329,664,15405
3596,330,665,15409
3611,319,671,15399
3599,322,671,15408
3603,316,679,15402
3604,327,680,15389
3618,317,689,15376
3602,310,705,15383
3578,341,678,15403
3597,312,692,15399
3588,313,691,15408
3604,314,679,15403
3596,322,674,15408
3603,321,683,15393
3598,323,678,15401
3591,316,686,15407
3576,321,687,15416
3566,316,709,15409
3557,333,714,15396
3566,341,707,15386
3556,348,714,15382
3560,329,745,15366
3530,342,752,15376
3517,352,744,15387
3510,337,740,15413
3507,337,734,15422
3492,332,737,15439
3485,330,733,15452
3458,333,725,15484
3455,342,710,15493
3441,347,693,15519
3402,366,695,15537
3405,368,707,15520
3421,374,716,15489
3408,382,737,15473
3415,378,737,15470
3406,374,751,15469
3408,362,750,15480
3402,363,751,15484
3386,359,756,15499
3397,356,740,15507
3390,335,756,15519
3387,338,756,15519
3377,340,746,15537
3371,331,752,15546
3372,336,732,15560
3370,334,732,15564
3371,330,733,15566
3395,307,713,15585
3396,305,731,15568
3411,309,714,15566
3426,297,716,15561
3415,323,707,15555
3390,338,723,15549
3388,332,728,15552
3378,332,722,15568
3400,320,688,15592
3412,300,688,15600
3426,297,676,15601
3427,310,679,15584
3434,298,677,15591
3437,325,660,15578
3449,305,648,15598
3455,296,661,15588
3470,301,641,15588
3496,289,617,15598
3503,298,628,15571
3513,312,631,15544
3533,318,614,15535
3559,314,610,15517
3567,301,634,15498
3548,320,648,15484
3550,315,650,15485
3562,299,645,15494
3581,320,615,15484
3587,313,628,15472
3607,309,619,15465
3627,304,637,15432
3616,327,621,15436
3623,314,616,15447
3605,330,633,15432
3628,320,622,15430
3623,336,621,15420
3634,313,650,15403
3623,325,655,15397
3611,359,661,15369
3603,351,680,15366
3616,364,675,15345
3622,355,672,15351
3615,352,690,15343
3626,330,696,15348
3620,338,689,15353
3615,341,689,15355
3602,318,721,15359
3584,350,707,15359
3582,359,724,15335
3575,362,713,15350
3568,367,722,15343
3543,379,727,15351
3557,356,733,15354
3587,350,733,15330
3585,356,729,15330
3574,359,745,15322
3575,353,728,15344
3592,351,746,15311
3548,367,752,15333
3547,351,771,15331
3529,380,745,15346
3539,374,752,15335
3543,348,761,15348
3536,350,757,15357
3522,376,750,15352
3519,361,749,15371
3517,344,753,15386
3521,348,750,15381
3522,361,739,15378
3497,377,735,15391
3494,367,763,15376
3470,378,776,15376
3461,380,783,15376
3424,375,793,15408
3429,359,786,15426
3438,345,795,15422
3424,374,778,15424
3435,363,765,15437
3424,383,752,15441
3428,403,748,15421
3429,402,745,15424
3430,386,747,15437
3440,361,766,15433
3461,354,765,15420
3440,362,771,15427
3443,366,767,15424
3432,382,774,15412
3418,389,768,15425
3426,380,784,15410
3409,398,783,15410
3396,379,807,15418
3411,374,801,15414
3385,388,803,15424
3385,378,797,15440
3389,370,799,15442
3382,366,818,15434
3377,381,811,15431
3388,365,814,15433
3354,400,787,15459
3343,398,792,15467
3350,383,802,15465
3352,371,805,15472
3341,381,796,15482
3329,395,803,15473
3302,395,804,15499
3319,383,798,15500
3321,377,816,15486
3317,374,807,15502
3299,375,809,15517
3304,358,802,15536
3310,364,771,15555
3333,340,783,15544
3328,353,781,15538
3329,369,750,15552
3330,348,769,15553
3323,360,763,15554
3322,349,771,15558
3346,348,773,15533
3349,353,751,15547
3351,372,728,15549
3369,352,742,15537
3357,343,763,15537
3365,340,757,15538
3358,354,745,15543
3377,342,753,15528
3382,336,763,15519
3376,345,767,15512
3372,339,745,15544
3402,323,724,15551
3427,324,714,15535
3419,337,718,15526
3426,326,713,15535
3442,324,699,15535
3446,325,688,15541
3460,321,702,15517
3444,348,696,15512
3439,359,693,15509
3419,364,706,15511
3410,379,726,15485
3396,387,730,15487
3414,360,744,15482
3420,348,753,15479
3428,351,729,15492
3438,335,734,15493
3431,359,696,15514
3440,351,704,15505
3449,360,701,15490
3442,365,694,15499
3449,359,700,15492
3471,342,700,15487
3471,340,690,15499
3504,326,695,15475
3527,329,678,15466
3533,340,667,15460
3534,333,689,15444
3532,344,666,15458
3548,349,651,15452
3568,333,658,15441
3558,329,667,15446
3562,346,649,15443
3576,351,647,15426
3589,339,674,15398
3601,340,673,15386
3618,330,693,15359
3617,320,686,15377
3640,310,695,15355
3636,327,689,15348
3641,314,701,15344
3645,320,706,15329
3639,336,729,15296
3623,361,707,15309
3624,366,719,15291
3636,365,724,15275
3637,355,746,15262
3607,355,747,15291
3591,351,753,15305
3603,336,743,15318
3609,347,736,15308
3608,368,720,15304
3584,371,726,15319
3569,363,720,15348
3567,359,736,15338
3578,362,752,15308
3567,361,744,15328
3535,374,758,15333
3521,373,763,15343
3510,367,766,15357
3503,390,758,15349
3509,382,758,15351
3504,374,776,15346
3511,357,786,15346
3490,352,790,15368
3462,363,804,15371
3453,362,813,15372
3439,350,833,15378
3410,355,815,15420
3377,392,804,15427
3369,387,812,15432
3359,389,823,15429
3357,372,803,15468
3382,356,800,15462
3387,356,795,15462
3363,365,779,15493
3370,379,769,15482
3369,358,795,15478
3366,365,791,15478
3354,379,789,15478
3363,376,776,15485
3384,351,784,15481
3390,362,758,15490
3390,372,736,15502
3394,336,770,15500
3388,339,763,15510
3406,335,750,15509
3405,343,743,15509
3399,336,741,15524
3394,345,740,15521
3376,355,719,15550
3382,358,715,15545
3388,357,733,15522
3397,345,740,15518
3401,358,710,15531
3395,353,713,15539
3393,331,725,15551
