S,E,I,R
4181,417,695,14707
4120,424,705,14751
4062,405,738,14795
4020,395,727,14858
3952,405,747,14896
3902,410,763,14925
3845,419,769,14967
3764,429,773,15034
3733,409,767,15091
3698,399,770,15133
3646,393,772,15189
3587,402,774,15237
3549,398,750,15303
3505,400,746,15349
3471,388,748,15393
3434,367,755,15444
3399,372,732,15497
3363,361,762,15514
3344,350,753,15553
3298,351,758,15593
3286,340,758,15616
3263,336,733,15668
3246,318,741,15695
3232,320,734,15714
3217,309,726,15748
3215,313,724,15748
3202,305,723,15770
3193,304,720,15783
3183,310,720,15787
3173,316,691,15820
3193,301,694,15812
3175,299,687,15839
3180,297,663,15860
3170,314,646,15870
3159,311,639,15891
3186,279,650,15885
3190,280,622,15908
3186,284,610,15920
3209,291,583,15917
3192,294,583,15931
3181,287,594,15938
3190,286,576,15948
3200,289,584,15927
3215,287,584,15914
3221,276,587,15916
3230,261,577,15932
3237,247,579,15937
3216,264,562,15958
3228,250,557,15965
3261,230,555,15954
3279,224,544,15953
3296,225,536,15943
3307,241,524,15928
3315,231,531,15923
3333,230,541,15896
3353,231,529,15887
3377,242,515,15866
3390,262,517,15831
3388,266,518,15828
3398,265,519,15818
3422,259,522,15797
3434,254,532,15780
3434,251,530,15785
3450,263,510,15777
3451,262,523,15764
3487,255,505,15753
3508,266,496,15730
3553,249,516,15682
3586,240,521,15653
3597,241,523,15639
3615,258,521,15606
3629,282,530,15559
3649,285,536,15530
3646,299,538,15517
3655,292,562,15491
3663,284,584,15469
3670,253,618,15459
3660,283,592,15465
3681,278,599,15442
3701,265,607,15427
3712,257,602,15429
3724,270,595,15411
3732,293,563,15412
3735,301,568,15396
3738,312,561,15389
3751,303,580,15366
3758,301,579,15362
3747,282,583,15388
3761,288,570,15381
3755,314,570,15361
3747,321,577,15355
3760,306,576,15358
3771,305,579,15345
3806,289,586,15319
3795,313,571,15321
3791,308,584,15317
3801,283,594,15322
3804,303,586,15307
3820,316,583,15281
3808,336,590,15266
3801,323,619,15257
3808,314,633,15245
3805,311,642,15242
3786,337,630,15247
3796,327,627,15250
3794,312,647,15247
3767,328,655,15250
3759,339,670,15232
3756,335,682,15227
3752,336,688,15224
3747,328,702,15223
3729,336,722,15213
3732,340,720,15208
3757,345,703,15195
3764,349,672,15215
3758,348,688,15206
3777,337,697,15189
3763,351,706,15180
3753,362,703,15182
3708,377,699,15216
3707,373,713,15207
3700,376,717,15207
3674,383,729,15214
3637,397,744,15222
3621,390,761,15228
3628,379,769,15224
3601,389,781,15229
3605,378,780,15237
3564,395,756,15285
3566,377,739,15318
3556,365,725,15354
3526,365,740,15369
3520,356,745,15379
3522,356,751,15371
3519,373,735,15373
3509,350,736,15405
3502,356,733,15409
3484,367,741,15408
3468,375,737,15420
3467,380,731,15422
3431,394,730,15445
3403,402,729,15466
3414,397,710,15479
3417,381,732,15470
3424,376,744,15456
3398,376,745,15481
3381,385,751,15483
3360,385,759,15496
3357,383,760,15500
3374,354,758,15514
3380,346,758,15516
3392,339,733,15536
3386,361,736,15517
3371,370,739,15520
3344,395,750,15511
3325,407,771,15497
3349,390,771,15490
3344,384,778,15494
3339,362,785,15514
3346,364,766,15524
3352,373,746,15529
3345,382,757,15516
3350,370,767,15513
3344,353,772,15531
3354,334,764,15548
3347,338,750,15565
3328,348,750,15574
3315,331,728,15626
3324,328,733,15615
3319,360,707,15614
3317,355,728,15600
3316,355,752,15577
3341,349,747,15563
3332,347,761,15560
3346,340,759,15555
3346,342,743,15569
3341,354,730,15575
3359,358,716,15567
3362,364,708,15566
3347,364,705,15584
3365,333,730,15572
3385,329,709,15577
3420,325,699,15556
3395,323,695,15587
3407,318,694,15581
3396,351,688,15565
3410,347,683,15560
3408,342,690,15560
3424,325,724,15527
3432,325,712,15531
3432,322,686,15560
3465,311,679,15545
3471,329,674,15526
3487,310,661,15542
3510,306,669,15515
3545,304,648,15503
3541,319,637,15503
3559,309,642,15490
3576,311,647,15466
3600,282,651,15467
3615,277,645,15463
3651,290,614,15445
3666,293,622,15419
3676,288,627,15409
3696,292,622,15390
3715,303,616,15366
3698,327,606,15369
3714,324,599,15363
3722,328,599,15351
3739,313,609,15339
3746,299,620,15335
3740,316,621,15323
3755,326,620,15299
3779,324,615,15282
3781,324,635,15260
3771,339,643,15247
3754,351,643,15252
3757,325,656,15262
3768,323,648,15261
3755,334,647,15264
3764,344,644,15248
3774,324,671,15231
3780,314,663,15243
3768,308,685,15239
3753,330,678,15239
3740,345,686,15229
3717,352,690,15241
3726,344,695,15235
3703,356,707,15234
3684,370,712,15234
3671,384,712,15233
3666,400,715,15219
3643,397,711,15249
3648,377,723,15252
3607,384,718,15291
3606,365,738,15291
3595,379,733,15293
3585,377,753,15285
3591,358,753,15298
3568,377,765,15290
3546,388,776,15290
3528,404,767,15301
3496,417,793,15294
3495,413,782,15310
3486,392,797,15325
3460,401,787,15352
3450,394,803,15353
3447,375,799,15379
3425,392,808,15375
3406,403,796,15395
3412,412,765,15411
3413,392,789,15406
3438,366,797,15399
3428,379,791,15402
3402,395,798,15405
3385,393,795,15427
3376,370,812,15442
3385,371,791,15453
3385,372,776,15467
3375,370,785,15470
3382,369,783,15466
3379,365,766,15490
3373,361,766,15500
3370,357,752,15521
3366,342,755,15537
3367,354,724,15555
3365,350,725,15560
3353,383,732,15532
3340,380,752,15528
3323,370,751,15556
3319,372,750,15559
3352,349,736,15563
3326,367,725,15582
3326,352,736,15586
3339,368,719,15574
3364,354,704,15578
3371,318,734,15577
3386,318,735,15561
3385,329,719,15567
3388,326,719,15567
3386,323,728,15563
3396,314,716,15574
3420,314,705,15561
3425,316,701,15558
3409,340,665,15586
3428,338,654,15580
3439,331,660,15570
3470,327,663,15540
3469,319,683,15529
3448,331,684,15537
3448,342,670,15540
3442,362,674,15522
3447,335,685,15533
3469,334,676,15521
3464,345,665,15526
3469,345,658,15528
3477,344,660,15519
3484,343,669,15504
3480,340,677,15503
3471,348,696,15485
3488,339,707,15466
3507,320,718,15455
3517,327,716,15440
3519,338,704,15439
3505,339,703,15453
3503,340,690,15467
3501,329,704,15466
3495,331,706,15468
3518,316,714,15452
3497,330,713,15460
3500,325,720,15455
3505,337,717,15441
3481,352,717,15450
3482,341,720,15457
3493,345,690,15472
3499,362,698,15441
3489,368,712,15431
3518,347,705,15430
3528,349,698,15425
3538,341,702,15419
3524,329,727,15420
3532,313,744,15411
3522,345,699,15434
3533,357,682,15428
3552,352,668,15428
3537,350,691,15422
3551,339,701,15409
3568,350,697,15385
3572,335,693,15400
3586,342,694,15378
3582,355,688,15375
3591,353,687,15369
3589,351,676,15384
3579,345,695,15381
3583,345,692,15380
3606,338,681,15375
3645,318,686,15351
3653,303,693,15351
3659,327,675,15339
3665,331,686,15318
3660,342,692,15306
3662,331,692,15315
3673,342,695,15290
3675,332,698,15295
3676,352,690,15282
3661,362,692,15285
3687,338,687,15288
3667,350,700,15283
3679,342,709,15270
3688,331,712,15269
3687,342,705,15266
3679,346,702,15273
3693,348,703,15256
3708,358,702,15232
3730,345,686,15239
3730,335,689,15246
3739,336,685,15240
3724,358,690,15228
3723,354,712,15211
3724,331,721,15224
3698,352,718,15232
3705,352,712,15231
3728,367,697,15208
3729,352,704,15215
3695,360,743,15202
3683,374,760,15183
3680,353,750,15217
3665,364,743,15228
3662,370,760,15208
3666,372,763,15199
3668,380,749,15203
3662,376,750,15212
3655,382,751,15212
3650,382,771,15197
3633,388,761,15218
3592,401,778,15229
3566,401,804,15229
3561,375,828,15236
3558,390,804,15248
3544,415,798,15243
3529,407,815,15249
3523,397,810,15270
3517,403,791,15289
3490,388,787,15335
3481,387,772,15360
3498,375,757,15370
3492,376,765,15367
3540,353,748,15359
3516,365,756,15363
3508,363,752,15377
3517,353,740,15390
3515,345,743,15397
3534,328,741,15397
3525,338,724,15413
3519,346,732,15403
3515,355,722,15408
3531,336,697,15436
3542,336,706,15416
3547,325,711,15417
3560,326,693,15421
3583,330,693,15394
3601,314,703,15382
3616,335,686,15363
3605,359,687,15349
3612,353,694,15341
3616,361,692,15331
3616,355,712,15317
3612,375,709,15304
3615,390,704,15291
3583,410,729,15278
3570,427,717,15286
3557,414,729,15300
3560,383,745,15312
3544,402,765,15289
3546,395,750,15309
3542,384,759,15315
3523,384,771,15322
3529,377,772,15322
3511,389,761,15339
3503,391,762,15344
3489,409,766,15336
3491,393,776,15340
3481,374,800,15345
3468,352,820,15360
3460,366,800,15374
3461,385,800,15354
3451,400,792,15357
3458,371,795,15376
3445,378,779,15398
3458,386,773,15383
3462,378,777,15383
3466,384,756,15394
3465,379,756,15400
3469,363,770,15398
3462,362,765,15411
3455,380,743,15422
3456,403,745,15396
3477,378,769,15376
3495,381,765,15359
3480,366,782,15372
3488,381,747,15384
3461,391,764,15384
3467,381,779,15373
3455,377,768,15400
3420,406,769,15405
3389,393,815,15403
3385,404,814,15397
3385,395,805,15415
3395,396,792,15417
3395,389,792,15424
3391,385,793,15431
3402,374,809,15415
3397,395,796,15412
3383,389,795,15433
3357,414,783,15446
3348,404,765,15483
3339,404,764,15493
3354,383,783,15480
3346,375,782,15497
3347,377,775,15501
3335,372,754,15539
3339,364,771,15526
3370,345,777,15508
3370,370,757,15503
3385,353,758,15504
3399,361,737,15503
3411,342,753,15494
3393,339,749,15519
3371,359,735,15535
3369,362,735,15534
3392,366,726,15516
3411,360,723,15506
3420,341,728,15511
3412,349,716,15523
3427,353,726,15494
3409,366,733,15492
3413,361,737,15489
3437,352,727,15484
3429,346,743,15482
3427,358,728,15487
3415,344,742,15499
3405,339,759,15497
3400,352,741,15507
3422,357,727,15494
3422,362,734,15482
3419,336,738,15507
3417,344,703,15536
3390,353,718,15539
3395,341,730,15534
3395,333,738,15534
3393,343,742,15522
3387,356,734,15523
3364,360,732,15544
3364,336,753,15547
3368,331,760,15541
3368,332,745,15555
3395,316,746,15543
3415,305,742,15538
3429,317,712,15542
3440,330,684,15546
3434,320,699,15547
3478,304,677,15541
3498,300,658,15544
3512,304,655,15529
3532,302,638,15528
3530,317,633,15520
3540,316,642,15502
3578,303,635,15484
3627,298,609,15466
3631,311,600,15458
3654,323,598,15425
3688,310,617,15385
3704,315,622,15359
3741,306,624,15329
3766,292,631,15311
3775,293,624,15308
3781,301,643,15275
3786,306,638,15270
3767,318,642,15273
3768,324,649,15259
3766,342,636,15256
3751,340,656,15253
3724,366,653,15257
3712,357,679,15252
3708,349,688,15255
3714,349,670,15267
3726,346,669,15259
3707,356,678,15259
3693,366,664,15277
3728,333,676,15263
3725,331,659,15285
3731,328,661,15280
3755,309,661,15275
