S,E,I,R
3885,10,16,16089
3926,10,18,16046
3963,12,17,16008
4011,14,16,15959
4059,11,15,15915
4097,10,17,15876
4146,9,17,15828
4199,13,16,15772
4244,13,18,15725
4293,14,21,15672
4338,10,24,15628
4381,11,23,15585
4437,12,20,15531
4470,12,22,15496
4517,14,19,15450
4547,12,20,15421
4592,12,18,15378
4631,14,19,15336
4671,10,25,15294
4714,11,21,15254
4769,12,23,15196
4813,13,20,15154
4857,13,23,15107
4889,15,21,15075
4929,12,19,15040
4967,9,20,15004
5008,9,19,14964
5045,7,21,14927
5091,11,17,14881
5121,9,17,14853
5167,8,21,14804
5202,11,20,14767
5241,15,21,14723
5291,15,22,14672
5328,13,22,14637
5368,13,19,14600
5395,19,19,14567
5433,17,21,14529
5472,12,28,14488
5511,14,25,14450
5537,13,26,14424
5566,13,25,14396
5610,13,25,14352
5648,12,28,14312
5685,19,25,14271
5726,21,25,14228
5755,22,29,14194
5789,25,30,14156
5808,25,38,14129
5839,27,40,14094
5865,33,45,14057
5884,35,47,14034
5925,25,56,13994
5955,32,50,13963
5989,31,51,13929
6023,30,53,13894
6052,36,54,13858
6082,35,55,13828
6096,39,57,13808
6127,37,63,13773
6150,41,64,13745
6188,40,74,13698
6212,51,72,13665
6219,61,83,13637
6227,69,95,13609
6234,69,99,13598
6246,75,105,13574
6258,91,114,13537
6270,102,120,13508
6271,108,126,13495
6261,114,144,13481
6259,118,162,13461
6264,131,169,13436
6263,133,181,13423
6261,136,196,13407
6244,153,212,13391
6230,158,227,13385
6224,169,255,13352
6178,189,265,13368
6142,223,271,13364
6110,242,271,13377
6067,249,315,13369
6043,262,339,13356
5983,286,376,13355
5934,301,417,13348
5880,342,449,13329
5821,353,478,13348
5743,356,537,13364
5679,359,565,13397
5604,391,577,13428
5508,434,575,13483
5399,467,625,13509
5280,490,681,13549
5151,511,727,13611
5044,542,768,13646
4931,535,817,13717
4811,545,836,13808
4715,551,863,13871
4612,539,900,13949
4478,557,954,14011
4361,563,983,14093
4231,577,1031,14161
4114,588,1033,14265
3996,565,1075,14364
3856,600,1083,14461
3760,583,1096,14561
3681,565,1109,14645
3593,549,1128,14730
3483,530,1134,14853
3386,548,1117,14949
3321,526,1125,15028
3251,493,1140,15116
3165,500,1148,15187
3072,514,1154,15260
2996,522,1125,15357
2924,482,1149,15445
2858,491,1112,15539
2795,477,1121,15607
2746,447,1101,15706
2672,471,1060,15797
2645,450,1006,15899
2608,442,967,15983
2591,406,954,16049
2564,404,944,16088
2528,409,934,16129
2490,386,933,16191
2456,383,871,16290
2434,381,854,16331
2455,335,854,16356
2461,320,830,16389
2453,306,823,16418
2474,273,805,16448
2472,264,770,16494
2466,267,731,16536
2468,260,714,16558
2480,245,695,16580
2498,238,681,16583
2516,242,636,16606
2529,234,620,16617
2543,243,599,16615
2557,241,575,16627
2565,240,567,16628
2606,223,550,16621
2646,212,534,16608
2663,212,529,16596
2689,208,511,16592
2715,198,506,16581
2747,193,501,16559
2775,202,471,16552
2816,184,467,16533
2854,171,456,16519
2887,171,434,16508
2934,178,427,16461
2973,175,396,16456
3029,179,380,16412
3069,183,367,16381
3094,174,365,16367
3130,167,361,16342
3178,171,342,16309
3218,174,336,16272
3267,172,339,16222
3314,162,347,16177
3372,155,351,16122
3414,160,351,16075
3469,146,342,16043
3521,140,326,16013
3553,148,316,15983
3599,147,317,15937
3661,151,317,15871
3707,147,322,15824
3751,144,312,15793
3786,153,315,15746
3825,160,315,15700
3877,160,320,15643
3919,164,336,15581
3975,166,328,15531
4021,163,337,15479
4029,166,341,15464
4081,160,337,15422
4113,162,330,15395
4156,166,322,15356
4196,168,321,15315
4219,179,324,15278
4247,182,330,15241
4283,182,334,15201
4301,203,330,15166
4352,198,334,15116
4390,192,346,15072
4412,203,344,15041
4425,211,350,15014
4449,210,362,14979
4442,224,370,14964
4459,235,386,14920
4465,242,399,14894
4484,250,404,14862
4499,256,425,14820
4533,244,423,14800
4532,252,429,14787
4552,247,446,14755
4542,247,469,14742
4543,244,470,14743
4578,250,467,14705
4604,266,464,14666
4590,274,478,14658
4602,265,489,14644
4614,279,509,14598
4623,291,518,14568
4610,306,522,14562
4603,316,532,14549
4608,305,540,14547
4594,311,559,14536
4594,314,562,14530
4561,324,565,14550
4528,319,590,14563
4506,330,600,14564
4479,314,613,14594
4463,319,612,14606
4444,333,630,14593
4401,350,653,14596
4389,341,662,14608
4357,364,662,14617
4317,386,675,14622
4293,398,673,14636
4286,406,686,14622
4267,400,695,14638
4241,398,729,14632
4209,399,743,14649
4161,406,765,14668
4141,397,774,14688
4087,435,766,14712
4067,438,797,14698
4039,433,809,14719
4011,414,836,14739
3945,434,836,14785
3906,439,834,14821
3882,449,831,14838
3839,456,834,14871
3796,449,865,14890
3750,454,856,14940
3704,454,888,14954
3666,451,884,14999
3643,465,869,15023
3615,465,866,15054
3582,474,857,15087
3584,468,871,15077
3556,454,892,15098
3529,453,916,15102
3502,448,910,15140
3450,455,917,15178
3389,454,918,15239
3389,435,937,15239
3370,450,923,15257
3335,441,931,15293
3320,407,949,15324
3305,407,931,15357
3282,410,933,15375
3265,420,923,15392
3234,432,912,15422
3211,411,904,15474
3197,392,911,15500
3190,392,906,15512
3207,381,883,15529
3200,374,879,15547
3192,365,858,15585
3170,374,848,15608
3169,376,839,15616
3174,378,845,15603
3166,381,830,15623
3144,383,835,15638
3149,386,826,15639
3143,361,846,15650
3149,370,832,15649
3156,368,844,15632
3162,351,835,15652
3179,348,804,15669
3174,379,776,15671
3176,371,769,15684
3195,359,737,15709
3192,350,748,15710
3216,342,719,15723
3213,348,730,15709
3239,337,727,15697
3261,318,742,15679
3271,329,708,15692
3298,332,667,15703
3334,319,655,15692
3372,335,647,15646
3387,316,667,15630
3400,318,659,15623
3419,314,660,15607
3422,320,653,15605
3443,324,649,15584
3462,336,648,15554
3478,318,669,15535
3504,311,676,15509
3512,294,690,15504
3511,283,685,15521
3501,277,681,15541
3483,317,661,15539
3480,330,669,15521
3481,351,660,15508
3488,350,678,15484
3464,376,657,15503
3475,352,669,15504
3464,339,675,15522
3482,336,670,15512
3475,328,699,15498
3500,321,691,15488
3500,330,682,15488
3500,325,681,15494
3507,309,701,15483
3519,327,695,15459
3529,316,673,15482
3552,320,674,15454
3542,346,659,15453
3549,342,666,15443
3539,354,661,15446
3536,332,679,15453
3517,352,658,15473
3534,326,674,15466
3564,330,654,15452
3585,307,684,15424
3601,313,664,15422
3578,315,673,15434
3586,303,688,15423
3606,282,687,15425
3591,322,670,15417
3606,319,685,15390
3588,339,654,15419
3584,344,667,15405
3619,308,692,15381
3596,324,678,15402
3585,329,669,15417
3599,320,673,15408
3627,300,664,15409
3632,304,652,15412
3636,323,648,15393
3671,317,655,15357
3670,324,653,15353
3655,339,647,15359
3649,350,657,15344
3642,358,666,15334
3621,365,696,15318
3597,359,716,15328
3605,348,704,15343
3564,347,716,15373
3550,346,714,15390
3573,323,711,15393
3553,341,701,15405
3530,347,713,15410
3508,365,714,15413
3504,370,684,15442
3494,360,669,15477
3468,366,686,15480
3469,357,679,15495
3478,349,682,15491
3488,337,692,15483
3479,359,695,15467
3474,342,692,15492
3473,343,685,15499
3471,366,665,15498
3489,348,680,15483
3490,347,684,15479
3488,341,677,15494
3499,350,658,15493
3504,355,639,15502
3525,340,629,15506
3544,332,633,15491
3539,329,638,15494
3530,334,655,15481
3538,319,679,15464
3552,317,693,15438
3569,304,683,15444
3553,328,679,15440
3550,316,668,15466
3536,337,653,15474
3544,341,651,15464
3555,318,679,15448
3571,313,681,15435
3566,312,675,15447
3547,322,670,15461
3548,339,676,15437
3537,341,689,15433
3533,344,699,15424
3531,339,694,15436
3518,342,707,15433
3521,333,727,15419
3525,329,702,15444
3495,334,708,15463
3487,336,700,15477
3505,340,682,15473
3512,321,696,15471
3516,324,686,15474
3518,321,684,15477
3527,332,656,15485
3520,329,662,15489
3532,315,670,15483
3553,306,681,15460
3539,325,671,15465
3538,320,656,15486
3538,335,639,15488
3539,329,665,15467
3562,319,646,15473
3571,341,613,15475
3577,322,612,15489
3580,328,597,15495
3584,294,617,15505
3570,312,632,15486
3540,325,638,15497
3554,303,642,15501
3568,288,647,15497
3579,299,633,15489
3561,325,629,15485
3584,314,660,15442
3569,311,676,15444
3572,321,668,15439
3580,329,680,15411
3573,321,676,15430
3596,309,664,15431
3598,319,657,15426
3584,336,662,15418
3587,339,674,15400
3597,339,673,15391
3587,348,669,15396
3590,350,664,15396
3574,345,671,15410
3585,339,669,15407
3579,331,678,15412
3554,354,671,15421
3545,347,668,15440
3529,338,688,15445
3519,355,686,15440
3507,354,703,15436
3492,368,686,15454
3492,359,711,15438
3513,341,730,15416
3500,350,738,15412
3484,340,723,15453
3484,347,691,15478
3490,340,723,15447
3498,333,739,15430
3472,349,747,15432
3478,358,733,15431
3478,351,734,15437
3473,346,738,15443
3459,368,728,15445
3462,357,728,15453
3480,349,739,15432
3503,319,746,15432
3517,340,740,15403
3478,379,727,15416
3463,353,768,15416
3428,386,761,15425
3426,395,748,15431
3423,386,750,15441
3420,378,772,15430
3407,395,759,15439
3407,361,777,15455
3413,362,756,15469
3392,389,745,15474
3401,355,746,15498
3428,342,770,15460
3442,332,760,15466
3457,335,749,15459
3433,350,742,15475
3456,330,749,15465
3457,344,731,15468
3441,356,738,15465
3440,351,741,15468
3441,340,744,15475
3432,348,733,15487
3431,337,726,15506
3440,346,717,15497
3425,339,729,15507
3449,342,721,15488
3431,342,728,15499
3448,339,711,15502
3445,367,698,15490
3471,353,696,15480
3486,337,702,15475
3474,360,707,15459
3473,358,696,15473
3493,342,695,15470
3518,342,677,15463
3518,336,673,15473
3526,342,643,15489
3535,345,631,15489
3553,320,659,15468
3571,330,649,15450
3598,350,644,15408
3607,345,655,15393
3612,346,671,15371
3617,350,672,15361
3621,339,698,15342
3608,341,706,15345
3622,316,710,15352
3628,316,707,15349
3618,319,716,15347
3607,337,705,15351
3608,340,698,15354
3607,326,719,15348
3618,322,716,15344
3602,355,696,15347
3580,358,707,15355
3607,374,679,15340
3617,379,701,15303
3614,386,694,15306
3641,365,731,15263
3613,397,718,15272
3615,388,711,15286
3592,370,756,15282
3620,365,725,15290
3640,353,734,15273
3627,350,755,15268
3645,330,768,15257
3653,334,760,15253
3648,330,762,15260
3634,344,754,15268
3619,361,762,15258
3647,356,761,15236
3626,366,763,15245
3649,384,742,15225
3631,390,766,15213
3610,416,772,15202
3619,399,768,15214
3619,413,774,15194
3614,407,783,15196
3593,418,780,15209
3599,389,805,15207
3585,391,797,15227
3588,379,802,15231
3579,405,771,15245
3580,392,803,15225
3559,402,800,15239
3567,378,810,15245
3562,367,818,15253
3544,376,792,15288
3542,376,795,15287
3520,382,815,15283
3501,398,818,15283
3499,410,802,15289
3459,419,789,15333
3457,402,802,15339
3430,416,815,15339
3424,391,838,15347
3402,406,812,15380
3376,400,819,15405
3417,379,794,15410
3432,364,803,15401
3435,362,795,15408
3436,342,784,15438
3426,334,794,15446
3404,342,775,15479
3398,347,748,15507
3396,348,750,15506
3403,360,729,15508
3417,347,741,15495
3435,368,711,15486
3452,376,706,15466
3451,380,707,15462
3468,366,720,15446
3476,377,727,15420
3491,357,719,15433
3531,342,718,15409
3524,340,715,15421
3494,359,714,15433
3502,366,716,15416
3527,345,715,15413
3529,346,709,15416
3529,351,699,15421
3526,354,721,15399
3541,326,753,15380
3544,323,764,15369
3520,377,730,15373
3517,372,754,15357
3525,373,740,15362
3504,392,723,15381
3485,376,741,15398
3486,365,754,15395
3479,380,757,15384
3477,379,768,15376
3471,361,755,15413
3452,403,735,15410
3439,410,741,15410
3441,379,771,15409
3430,389,780,15401
3424,390,773,15413
3420,382,773,15425
3424,366,769,15441
3399,384,771,15446
3362,378,789,15471
3367,364,777,15492
3370,374,763,15493
3386,366,779,15469
3395,362,782,15461
3410,372,765,15453
3414,365,742,15479
3412,357,739,15492
3394,357,744,15505
3377,361,757,15505
3390,336,757,15517
3406,327,760,15507
3421,339,751,15489
3387,374,727,15512
3389,379,723,15509
3411,350,743,15496
3424,333,739,15504
3413,334,736,15517
3425,338,713,15524
3434,329,719,15518
3448,332,711,15509
3468,345,659,15528
3482,331,658,15529
3485,361,645,15509
3472,355,671,15502
3476,347,687,15490
