S,E,I,R
3563,329,694,15414
3572,335,680,15413
3579,329,688,15404
3579,330,690,15401
3565,316,702,15417
3573,331,686,15410
3599,334,681,15386
3613,341,668,15378
3619,346,662,15373
3619,342,673,15366
3602,347,691,15360
3618,341,708,15333
3591,370,720,15319
3580,374,707,15339
3566,377,716,15341
3580,355,714,15351
3573,342,711,15374
3561,330,709,15400
3555,343,696,15406
3531,357,695,15417
3526,347,690,15437
3526,350,696,15428
3522,377,691,15410
3546,353,686,15415
3558,334,693,15415
3529,339,702,15430
3522,337,710,15431
3519,350,721,15410
3495,353,722,15430
3494,342,708,15456
3506,317,716,15461
3515,317,689,15479
3500,340,679,15481
3493,348,709,15450
3493,362,704,15441
3504,364,715,15417
3498,379,716,15407
3507,362,719,15412
3497,349,715,15439
3502,324,713,15461
3516,325,719,15440
3501,344,725,15430
3492,330,722,15456
3510,332,743,15415
3502,334,744,15420
3501,344,737,15418
3493,370,706,15431
3506,349,734,15411
3520,336,748,15396
3519,332,731,15418
3528,346,719,15407
3533,352,726,15389
3537,347,730,15386
3507,353,725,15415
3529,345,723,15403
3522,365,704,15409
3527,354,702,15417
3509,351,716,15424
3510,345,727,15418
3500,347,730,15423
3501,371,720,15408
3532,354,718,15396
3513,366,709,15412
3522,361,736,15381
3539,352,721,15388
3541,354,732,15373
3531,377,718,15374
3566,347,724,15363
3549,375,707,15369
3571,356,705,15368
3568,355,701,15376
3571,354,701,15374
3564,349,715,15372
3567,347,710,15376
3546,371,706,15377
3550,358,697,15395
3568,331,710,15391
3588,316,722,15374
3592,323,743,15342
3592,330,733,15345
3589,339,747,15325
3596,356,711,15337
3609,361,714,15316
3624,365,697,15314
3603,367,721,15309
3595,381,713,15311
3604,378,720,15298
3596,399,719,15286
3592,382,732,15294
3584,376,735,15305
3594,382,706,15318
3609,375,712,15304
3615,358,693,15334
3595,368,705,15332
3608,365,709,15318
3614,362,710,15314
3630,342,726,15302
3629,361,710,15300
3657,349,718,15276
3647,362,720,15271
3646,377,711,15266
3613,388,745,15254
3576,409,751,15264
3547,421,762,15270
3558,402,798,15242
3564,361,822,15253
3524,357,831,15288
3500,356,818,15326
3467,379,798,15356
3479,374,790,15357
3468,377,792,15363
3439,404,794,15363
3416,402,786,15396
3393,402,757,15448
3379,394,764,15463
3395,367,788,15450
3386,363,771,15480
3367,384,763,15486
3379,385,767,15469
3383,377,767,15473
3399,386,744,15471
3402,374,739,15485
3432,354,753,15461
3415,367,748,15470
3472,334,759,15435
3463,335,760,15442
3440,354,745,15461
3433,354,748,15465
3441,340,755,15464
3425,343,744,15488
3433,352,736,15479
3430,336,749,15485
3412,353,747,15488
3396,356,764,15484
3384,362,741,15513
3414,351,711,15524
3417,351,704,15528
3418,365,715,15502
3451,351,723,15475
3466,315,742,15477
3461,337,736,15466
3457,326,721,15496
3460,325,724,15491
3454,319,722,15505
3474,319,708,15499
3465,327,693,15515
3456,328,701,15515
3448,322,694,15536
3416,336,695,15553
3417,335,691,15557
3443,328,700,15529
3445,327,696,15532
3443,340,682,15535
3445,353,685,15517
3449,349,679,15523
3462,321,694,15523
3460,335,680,15525
3471,324,684,15521
3461,340,683,15516
3459,338,700,15503
3464,332,678,15526
3469,345,665,15521
3478,340,681,15501
3475,345,686,15494
3470,349,692,15489
3494,365,688,15453
3495,377,679,15449
3512,361,683,15444
3500,353,700,15447
3503,341,714,15442
3497,335,722,15446
3476,353,701,15470
3464,340,712,15484
3475,349,685,15491
3485,364,682,15469
3487,362,695,15456
3489,346,711,15454
3479,342,718,15461
3460,365,704,15471
3469,355,724,15452
3464,355,715,15466
3461,360,714,15465
3459,360,720,15461
3447,364,734,15455
3449,365,730,15456
3446,381,746,15427
3433,384,761,15422
3419,388,770,15423
3420,369,791,15420
3423,362,786,15429
3398,368,781,15453
3388,381,766,15465
3373,392,759,15476
3372,371,784,15473
3363,365,805,15467
3353,359,805,15483
3344,365,800,15491
3351,351,800,15498
3338,363,794,15505
3322,362,796,15520
3311,366,827,15496
3299,378,810,15513
3297,370,820,15513
3283,363,788,15566
3293,355,781,15571
3273,348,769,15610
3288,342,779,15591
3302,359,760,15579
3315,344,769,15572
3301,364,764,15571
3318,371,752,15559
3330,353,752,15565
3317,358,733,15592
3317,359,733,15591
3298,362,719,15621
3332,359,705,15604
3334,370,721,15575
3339,354,715,15592
3342,354,712,15592
3328,349,737,15586
3342,356,736,15566
3355,351,727,15567
3362,347,733,15558
3370,340,722,15568
3387,336,713,15564
3400,336,709,15555
3401,338,696,15565
3397,329,724,15550
3413,324,691,15572
3427,316,709,15548
3426,324,700,15550
3437,321,700,15542
3423,332,688,15557
3422,323,698,15557
3438,307,694,15561
3426,311,693,15570
3434,318,676,15572
3460,301,684,15555
3475,308,684,15533
3458,330,680,15532
3443,332,694,15531
3440,338,688,15534
3456,324,689,15531
3440,327,712,15521
3454,325,717,15504
