S,E,I,R
5134,31,41,14794
5167,34,46,14753
5189,34,54,14723
5220,32,56,14692
5249,35,48,14668
5275,37,50,14638
5308,42,49,14601
5327,40,52,14581
5360,43,52,14545
5400,43,54,14503
5424,42,62,14472
5460,51,58,14431
5496,47,67,14390
5524,42,79,14355
5546,46,74,14334
5574,50,77,14299
5605,43,86,14266
5621,49,88,14242
5630,60,92,14218
5654,62,83,14201
5672,69,88,14171
5691,73,89,14147
5692,79,96,14133
5705,79,107,14109
5721,81,119,14079
5724,87,122,14067
5721,91,131,14057
5731,99,136,14034
5738,103,144,14015
5751,112,139,13998
5771,117,137,13975
5772,119,150,13959
5779,110,180,13931
5785,124,181,13910
5793,124,188,13895
5784,144,198,13874
5776,157,213,13854
5768,163,224,13845
5751,181,238,13830
5726,192,256,13826
5713,200,290,13797
5701,201,316,13782
5686,199,333,13782
5635,212,367,13786
5591,239,365,13805
5547,267,394,13792
5522,263,416,13799
5490,275,437,13798
5427,301,450,13822
5380,305,472,13843
5324,314,496,13866
5266,323,518,13893
5182,367,524,13927
5114,378,570,13938
5024,390,597,13989
4942,380,638,14040
4864,402,683,14051
4793,418,702,14087
4714,428,720,14138
4637,435,742,14186
4573,437,768,14222
4500,432,785,14283
4424,436,804,14336
4349,476,786,14389
4288,444,812,14456
4211,437,845,14507
4116,458,846,14580
4056,441,863,14640
3966,462,888,14684
3881,469,899,14751
3810,450,919,14821
3752,454,910,14884
3684,440,918,14958
3617,437,934,15012
3547,472,930,15051
3477,480,920,15123
3405,473,940,15182
3365,438,980,15217
3303,466,961,15270
3261,435,963,15341
3193,432,934,15441
3162,419,921,15498
3101,411,911,15577
3055,424,894,15627
3005,424,908,15663
2976,406,904,15714
2946,409,884,15761
2916,386,896,15802
2891,368,902,15839
2873,370,875,15882
2843,379,855,15923
2799,370,861,15970
2797,354,845,16004
2780,351,840,16029
2766,326,838,16070
2752,309,818,16121
2737,320,795,16148
2744,309,763,16184
2735,307,738,16220
2721,340,715,16224
2717,334,716,16233
2721,304,731,16244
2718,307,714,16261
2729,291,703,16277
2715,293,689,16303
2723,275,684,16318
2740,274,660,16326
2747,265,663,16325
2765,252,661,16322
2790,258,652,16300
2809,264,623,16304
2840,229,630,16301
2846,243,606,16305
2870,229,582,16319
2863,245,557,16335
2891,227,550,16332
2912,232,556,16300
2938,219,558,16285
2974,218,543,16265
2998,231,518,16253
3043,203,526,16228
3077,210,503,16210
3111,218,484,16187
3148,228,475,16149
3174,208,476,16142
3202,200,478,16120
3213,180,485,16122
3226,204,474,16096
3272,206,453,16069
3300,192,447,16061
3337,185,431,16047
3365,196,427,16012
3413,191,414,15982
3447,185,394,15974
3468,188,389,15955
3490,203,384,15923
3514,206,362,15918
3527,203,365,15905
3568,204,374,15854
3603,205,383,15809
3639,209,385,15767
3668,184,414,15734
3692,198,393,15717
3732,202,386,15680
3760,207,384,15649
3786,203,394,15617
3831,188,413,15568
3861,194,406,15539
3899,185,422,15494
3922,192,420,15466
3949,199,403,15449
3971,202,408,15419
3978,223,406,15393
3996,219,422,15363
3992,247,414,15347
4011,240,428,15321
4037,226,432,15305
4066,223,437,15274
4073,237,446,15244
4098,243,469,15190
4100,262,467,15171
4109,272,474,15145
4104,275,489,15132
4096,280,507,15117
4115,270,513,15102
4132,282,513,15073
4144,271,528,15057
4157,277,557,15009
4149,293,558,15000
4137,287,588,14988
4123,312,593,14972
4124,312,606,14958
4121,325,623,14931
4096,323,639,14942
4090,334,634,14942
4089,349,631,14931
4069,364,653,14914
4050,356,666,14928
4032,366,668,14934
4006,372,667,14955
3982,394,675,14949
3954,401,692,14953
3932,398,713,14957
3934,375,725,14966
3901,390,738,14971
3890,390,742,14978
3882,380,749,14989
3868,389,757,14986
3830,399,781,14990
3799,405,805,14991
3751,424,811,15014
3736,412,810,15042
3710,411,817,15062
3666,412,822,15100
3631,402,826,15141
3608,388,856,15148
3591,404,848,15157
3590,410,839,15161
3567,414,845,15174
3536,413,844,15207
3541,391,857,15211
3513,384,857,15246
3478,417,842,15263
3456,405,852,15287
3431,401,860,15308
3421,380,855,15344
3408,377,859,15356
3372,391,865,15372
3333,401,862,15404
3345,393,863,15399
3346,388,860,15406
3352,393,853,15402
3361,374,834,15431
3358,370,832,15440
3356,365,816,15463
3376,353,792,15479
3370,351,806,15473
3357,340,827,15476
3334,348,798,15520
3334,341,782,15543
3334,331,799,15536
3340,323,786,15551
3354,331,761,15554
3351,337,741,15571
3378,324,721,15577
3391,324,707,15578
3388,328,697,15587
3389,331,694,15586
3382,331,706,15581
3377,329,705,15589
3371,338,704,15587
3365,351,699,15585
3393,317,696,15594
3410,313,682,15595
3428,308,672,15592
3447,299,692,15562
3460,311,699,15530
3449,321,677,15553
3448,320,674,15558
3442,335,674,15549
3439,328,689,15544
3441,319,704,15536
3429,315,708,15548
3469,285,699,15547
3474,303,690,15533
3462,291,719,15528
3443,327,712,15518
3441,344,711,15504
3464,337,715,15484
3482,317,706,15495
3497,327,694,15482
3497,327,675,15501
3500,335,682,15483
3495,345,667,15493
3526,355,648,15471
3520,338,663,15479
3551,327,669,15453
3537,335,671,15457
3533,334,690,15443
3539,357,692,15412
3543,355,682,15420
3550,366,688,15396
3575,354,694,15377
3576,342,697,15385
3566,340,705,15389
3561,355,695,15389
3551,368,684,15397
3564,372,679,15385
3575,354,698,15373
3568,353,723,15356
3556,349,728,15367
3540,358,732,15370
3535,368,739,15358
3550,354,730,15366
3529,342,729,15400
3519,345,729,15407
3543,326,740,15391
3555,318,728,15399
3576,300,725,15399
3572,298,728,15402
3570,288,708,15434
3564,309,677,15450
3570,307,680,15443
3588,307,679,15426
3585,324,664,15427
3586,324,669,15421
3574,349,674,15403
3565,337,705,15393
3546,366,702,15386
3558,341,716,15385
3537,365,707,15391
3530,376,707,15387
3552,340,717,15391
3526,353,737,15384
3512,355,726,15407
3506,345,738,15411
3490,338,744,15428
3495,329,747,15429
3505,326,727,15442
3500,330,721,15449
3511,337,696,15456
3515,328,691,15466
3516,346,671,15467
3521,325,694,15460
3539,306,692,15463
3566,318,668,15448
3567,298,682,15453
3589,306,674,15431
3583,320,659,15438
3581,304,663,15452
3587,314,640,15459
3593,329,635,15443
3605,327,636,15432
3628,317,637,15418
3627,327,648,15398
3660,309,634,15397
3661,302,620,15417
3673,310,620,15397
3701,299,622,15378
3703,311,615,15371
3698,304,631,15367
3706,300,621,15373
3733,292,629,15346
3745,287,611,15357
3761,287,603,15349
3772,284,598,15346
3801,278,600,15321
3818,259,616,15307
3827,265,600,15308
3839,281,581,15299
3842,279,580,15299
3825,296,578,15301
3823,294,587,15296
3833,323,584,15260
3851,318,605,15226
3848,328,620,15204
3845,334,618,15203
3836,324,623,15217
3850,327,615,15208
3826,323,636,15215
3814,319,634,15233
3805,315,653,15227
3780,330,651,15239
3785,330,656,15229
3761,350,644,15245
3759,358,648,15235
3761,353,674,15212
3761,356,661,15222
3737,346,677,15240
3732,367,672,15229
3721,346,715,15218
3697,359,703,15241
3673,347,730,15250
3674,338,715,15273
3647,342,709,15302
3621,360,706,15313
3633,358,687,15322
3606,365,703,15326
3596,368,693,15343
3579,375,710,15336
3552,386,711,15351
3553,358,716,15373
3524,367,711,15398
3516,352,708,15424
3521,343,703,15433
3503,356,712,15429
3516,343,719,15422
3507,344,712,15437
3505,350,709,15436
3513,355,715,15417
3509,342,726,15423
3515,352,736,15397
3526,349,733,15392
3509,352,745,15394
3491,371,741,15397
3494,361,739,15406
3484,352,733,15431
3464,360,733,15443
3439,370,740,15451
3434,355,758,15453
3443,353,749,15455
3427,358,735,15480
3403,367,693,15537
3408,364,686,15542
3407,355,694,15544
3436,356,699,15509
3425,348,710,15517
3425,352,708,15515
3442,350,704,15504
3439,351,708,15502
3456,353,704,15487
3446,344,711,15499
3484,315,742,15459
3464,335,738,15463
3454,348,732,15466
3460,329,744,15467
3460,336,733,15471
3456,344,753,15447
3459,336,737,15468
3465,341,744,15450
3465,348,722,15465
3452,365,727,15456
3446,352,729,15473
3447,338,727,15488
3445,341,739,15475
3451,351,745,15453
3450,346,732,15472
3442,325,744,15489
3454,317,739,15490
3458,322,724,15496
3436,329,732,15503
3432,335,725,15508
3421,342,727,15510
3429,333,712,15526
3451,330,717,15502
3444,339,708,15509
3431,346,712,15511
3445,325,715,15515
3456,301,703,15540
3461,290,687,15562
3488,282,668,15562
3504,280,656,15560
3492,302,658,15548
3508,287,685,15520
3511,300,653,15536
3518,313,652,15517
3518,320,646,15516
3525,334,653,15488
3548,316,667,15469
3536,317,670,15477
3539,308,683,15470
3549,302,668,15481
3558,322,663,15457
3565,333,651,15451
3588,332,651,15429
3589,314,679,15418
3573,322,675,15430
3595,325,678,15402
3590,315,676,15419
3604,311,681,15404
3627,305,682,15386
3661,301,673,15365
3652,310,667,15371
3660,318,659,15363
3659,338,661,15342
3660,358,631,15351
3662,349,656,15333
3694,345,655,15306
3704,343,668,15285
3712,329,684,15275
3727,320,688,15265
3720,345,686,15249
3728,322,717,15233
3736,326,703,15235
3737,327,708,15228
3728,358,700,15214
3752,330,714,15204
3753,326,721,15200
3757,337,704,15202
3741,349,695,15215
3749,345,703,15203
3751,362,707,15180
3739,391,716,15154
3741,379,721,15159
3746,381,742,15131
3737,400,722,15141
3733,401,717,15149
3710,400,728,15162
3717,401,734,15148
3700,393,758,15149
3696,370,770,15164
3690,388,771,15151
3663,369,769,15199
3629,384,779,15208
3644,394,786,15176
3634,405,782,15179
3611,411,795,15183
3596,422,797,15185
3575,423,806,15196
3555,422,801,15222
3546,419,804,15231
3555,391,802,15252
3545,409,788,15258
3546,404,812,15238
3537,396,813,15254
3493,406,830,15271
3498,403,827,15272
3500,391,840,15269
3510,384,827,15279
3490,396,830,15284
3498,398,812,15292
3474,404,811,15311
3467,402,795,15336
3433,399,785,15383
3426,387,784,15403
3423,369,801,15407
3401,383,799,15417
3422,347,797,15434
3414,341,797,15448
3424,346,782,15448
3404,347,791,15458
3407,350,772,15471
3397,358,789,15456
3409,365,771,15455
3411,362,787,15440
3404,351,794,15451
3392,353,797,15458
3373,345,795,15487
3352,372,768,15508
3344,345,754,15557
3355,345,751,15549
3348,363,740,15549
3340,364,771,15525
3329,349,796,15526
3296,386,774,15544
3321,358,782,15539
3335,354,789,15522
3356,350,767,15527
3341,363,761,15535
3362,356,764,15518
3350,363,752,15535
3348,365,744,15543
3380,366,736,15518
3390,357,735,15518
3394,337,738,15531
3427,321,723,15529
3416,346,720,15518
3423,356,710,15511
3401,377,707,15515
3406,349,706,15539
3422,343,710,15525
3410,363,704,15523
3413,366,692,15529
3412,356,701,15531
3433,328,696,15543
3449,314,687,15550
3450,302,673,15575
3461,292,683,15564
3456,320,670,15554
3469,307,664,15560
3445,307,692,15556
3430,326,692,15552
3459,305,667,15569
3485,299,675,15541
3481,319,664,15536
3499,318,670,15513
3504,310,701,15485
3527,322,682,15469
3514,340,699,15447
3522,347,690,15441
3520,351,697,15432
3505,366,709,15420
3522,334,739,15405
3502,354,725,15419
3515,352,728,15405
3509,353,740,15398
3504,378,724,15394
3515,367,730,15388
3498,367,745,15390
3503,365,751,15381
3528,362,748,15362
3530,354,766,15350
3542,350,752,15356
3545,353,756,15346
3536,349,754,15361
3550,324,778,15348
3551,324,758,15367
3529,356,748,15367
3520,349,763,15368
3543,340,734,15383
3526,347,741,15386
3527,364,750,15359
3532,365,759,15344
3523,386,757,15334
3507,358,758,15377
3497,378,746,15379
3472,369,759,15400
3468,364,771,15397
3470,369,783,15378
3456,375,765,15404
3443,383,760,15414
3419,385,782,15414
3404,376,804,15416
3408,344,796,15452
3402,362,768,15468
