S,E,I,R
5626,156,247,13971
5614,172,242,13972
5595,182,255,13968
5569,193,265,13973
5534,202,285,13979
5527,211,304,13958
5512,215,315,13958
5482,211,347,13960
5453,228,356,13963
5426,236,375,13963
5400,226,413,13961
5346,246,424,13984
5297,272,438,13993
5230,304,456,14010
5176,314,485,14025
5093,335,527,14045
5038,355,520,14087
5004,334,546,14116
4946,366,556,14132
4881,369,599,14151
4830,376,614,14180
4779,384,636,14201
4705,379,684,14232
4627,415,682,14276
4564,417,699,14320
4477,436,724,14363
4404,430,736,14430
4299,455,760,14486
4236,458,764,14542
4150,472,783,14595
4055,466,827,14652
3968,472,836,14724
3898,453,864,14785
3833,465,855,14847
3767,471,855,14907
3692,467,879,14962
3628,467,876,15029
3568,472,868,15092
3526,445,892,15137
3467,451,866,15216
3393,452,866,15289
3347,419,899,15335
3303,412,886,15399
3256,420,875,15449
3229,400,890,15481
3189,392,869,15550
3132,406,844,15618
3100,402,825,15673
3041,404,833,15722
3014,398,835,15753
2995,370,844,15791
2945,361,851,15843
2914,342,851,15893
2885,339,826,15950
2850,354,804,15992
2834,365,768,16033
2814,357,755,16074
2787,344,753,16116
2785,330,759,16126
2777,322,737,16164
2803,307,715,16175
2830,284,709,16177
2840,280,707,16173
2851,277,693,16179
2878,272,663,16187
2876,289,635,16200
2874,285,623,16218
2904,258,642,16196
2926,250,618,16206
2931,251,611,16207
2962,254,574,16210
2990,255,580,16175
3004,248,574,16174
3011,244,564,16181
3039,227,552,16182
3054,231,525,16190
3081,239,516,16164
3083,248,494,16175
3114,245,479,16162
3137,224,490,16149
3176,222,476,16126
3207,220,462,16111
3225,223,453,16099
3259,218,438,16085
3269,216,457,16058
3290,217,448,16045
3306,206,466,16022
3350,209,448,15993
3392,207,447,15954
3427,198,449,15926
3476,180,444,15900
3518,197,442,15843
3551,207,428,15814
3595,208,431,15766
3621,195,424,15760
3652,189,425,15734
3698,183,424,15695
3727,203,424,15646
3720,237,428,15615
3766,226,438,15570
3773,245,435,15547
3789,237,446,15528
3850,203,458,15489
3854,229,442,15475
3873,228,457,15442
3887,219,458,15436
3912,228,466,15394
3920,236,471,15373
3921,238,491,15350
3935,252,477,15336
3952,265,466,15317
3947,276,475,15302
3937,288,488,15287
3947,268,504,15281
3964,255,528,15253
3965,264,533,15238
3986,257,517,15240
3984,272,499,15245
3988,274,496,15242
3980,288,484,15248
3970,281,513,15236
3996,279,511,15214
4012,277,536,15175
4024,269,538,15169
4016,291,553,15140
4024,303,553,15120
4023,316,566,15095
4007,304,588,15101
3986,296,603,15115
3967,321,602,15110
3949,326,611,15114
3922,338,620,15120
3898,344,632,15126
3907,339,640,15114
3897,354,638,15111
3889,365,640,15106
3860,375,645,15120
3853,366,642,15139
3853,363,664,15120
3847,379,660,15114
3819,390,683,15108
3817,367,699,15117
3776,380,713,15131
3751,383,714,15152
3745,375,703,15177
3721,377,696,15206
3688,367,720,15225
3662,379,760,15199
3638,379,769,15214
3629,359,775,15237
3623,346,814,15217
3611,360,790,15239
3598,362,803,15237
3570,372,790,15268
3539,381,804,15276
3519,393,799,15289
3506,389,790,15315
3475,403,783,15339
3443,414,768,15375
3440,400,784,15376
3418,388,814,15380
3432,362,801,15405
3435,369,787,15409
3422,365,771,15442
3426,339,777,15458
3428,345,771,15456
3387,356,782,15475
3394,367,783,15456
3392,360,800,15448
3370,368,810,15452
3363,370,804,15463
3360,376,804,15460
3348,388,788,15476
3337,354,805,15504
3315,360,797,15528
3325,359,787,15529
3352,348,802,15498
3337,339,785,15539
3313,355,780,15552
3310,365,741,15584
3287,362,753,15598
3307,333,768,15592
3286,346,757,15611
3271,367,748,15614
3276,385,738,15601
3265,358,758,15619
3270,338,769,15623
3288,322,767,15623
3286,318,752,15644
3298,319,744,15639
3309,315,739,15637
3325,322,708,15645
3317,337,689,15657
3325,335,684,15656
3338,330,666,15666
3345,334,662,15659
3354,337,652,15657
3388,330,658,15624
3413,325,640,15622
3424,335,640,15601
3443,323,645,15589
3464,310,656,15570
3464,336,637,15563
3480,331,644,15545
3502,309,651,15538
3519,303,644,15534
3528,290,640,15542
3530,286,650,15534
3545,297,650,15508
3569,298,635,15498
3574,304,614,15508
3597,310,589,15504
3605,307,604,15484
3610,295,609,15486
3622,292,613,15473
3636,295,605,15464
3675,278,612,15435
3685,274,600,15441
3718,269,590,15423
3698,290,598,15414
3723,283,600,15394
3732,293,610,15365
3733,297,623,15347
3715,308,646,15331
3725,299,646,15330
3711,328,640,15321
3708,331,660,15301
3713,338,652,15297
3713,338,649,15300
3720,351,643,15286
3717,353,649,15281
3726,341,666,15267
3730,338,673,15259
3726,327,668,15279
3740,316,682,15262
3734,320,688,15258
3721,338,683,15258
3705,354,688,15253
3678,358,693,15271
3686,361,683,15270
3706,363,695,15236
3698,370,693,15239
3687,354,717,15242
3695,335,710,15260
3655,354,705,15286
3652,361,685,15302
3651,353,709,15287
3642,357,704,15297
3610,356,709,15325
3595,339,719,15347
3586,335,724,15355
3572,348,707,15373
3569,346,697,15388
3575,330,709,15386
3573,332,726,15369
3570,347,714,15369
3559,346,714,15381
3557,342,724,15377
3577,335,720,15368
3568,352,699,15381
3551,355,695,15399
3573,324,695,15408
3576,344,667,15413
3550,346,686,15418
3546,350,686,15418
3541,337,700,15422
3546,340,716,15398
3545,323,724,15408
3517,336,707,15440
3516,341,720,15423
3528,341,702,15429
3526,357,680,15437
3535,352,687,15426
3526,342,691,15441
3508,342,722,15428
3500,356,727,15417
3475,361,729,15435
3466,350,732,15452
3466,336,737,15461
3459,345,716,15480
3448,378,710,15464
3468,343,729,15460
3466,329,751,15454
3470,347,724,15459
3455,351,737,15457
3445,350,745,15460
3454,352,735,15459
3428,355,721,15496
3450,341,736,15473
3474,330,730,15466
3475,325,721,15479
3480,336,713,15471
3462,343,696,15499
3469,339,709,15483
3462,334,683,15521
3471,314,711,15504
3471,305,698,15526
3463,309,696,15532
3469,330,669,15532
3458,333,656,15553
3450,343,644,15563
3432,357,651,15560
3429,342,663,15566
3433,335,664,15568
3470,322,650,15558
3474,333,647,15546
3475,334,651,15540
3475,324,642,15559
3482,315,656,15547
3493,308,666,15533
3485,317,671,15527
3496,321,684,15499
3501,335,668,15496
3504,332,686,15478
3484,334,686,15496
3472,340,672,15516
3463,364,673,15500
3451,356,689,15504
3464,333,710,15493
3453,343,697,15507
3457,342,692,15509
3442,354,676,15528
3438,362,670,15530
3462,340,692,15506
3460,353,673,15514
3461,355,681,15503
3474,363,665,15498
3505,340,685,15470
3510,338,686,15466
3506,346,684,15464
3531,336,675,15458
3546,327,680,15447
3551,334,664,15451
3558,349,676,15417
3544,347,681,15428
3540,337,682,15441
3541,333,702,15424
3541,342,679,15438
3553,332,686,15429
3536,327,686,15451
3543,319,704,15434
3541,326,711,15422
3528,338,706,15428
3514,346,702,15438
3515,354,685,15446
3511,363,681,15445
3533,341,666,15460
3569,344,680,15407
3568,345,690,15397
3559,338,698,15405
3562,345,688,15405
3560,352,715,15373
3519,379,716,15386
3509,356,716,15419
3492,362,720,15426
3504,365,721,15410
3492,373,720,15415
3508,354,723,15415
3508,342,733,15417
3516,341,738,15405
3529,340,729,15402
3534,346,738,15382
3554,348,727,15371
3555,351,724,15370
3537,354,709,15400
3554,361,690,15395
3555,365,688,15392
3555,346,721,15378
3557,364,703,15376
3554,361,708,15377
3557,366,710,15367
3546,370,725,15359
3539,382,713,15366
3546,367,725,15362
3524,368,753,15355
3497,376,772,15355
3468,378,776,15378
3459,364,809,15368
3434,366,820,15380
3432,362,783,15423
3399,388,771,15442
3403,371,804,15422
3395,395,782,15428
3392,405,765,15438
3379,393,781,15447
3388,371,785,15456
3383,373,778,15466
3384,380,768,15468
3404,360,780,15456
3392,366,785,15457
3392,370,774,15464
3380,362,751,15507
3373,351,764,15512
3404,332,741,15523
3391,342,710,15557
3405,340,700,15555
3405,317,728,15550
3436,317,729,15518
3436,334,731,15499
3433,359,733,15475
3441,356,727,15476
3443,349,731,15477
3462,349,734,15455
3464,353,744,15439
3454,378,731,15437
3449,370,721,15460
3467,379,698,15456
3462,385,698,15455
3457,371,736,15436
3461,379,709,15451
3458,365,738,15439
3458,371,740,15431
3473,367,735,15425
3452,366,733,15449
3458,360,731,15451
3477,351,725,15447
3467,363,726,15444
3476,342,721,15461
3489,327,723,15461
3485,345,705,15465
3492,349,709,15450
3537,327,715,15421
3546,325,717,15412
3557,311,724,15408
3555,315,716,15414
3555,320,710,15415
3595,306,693,15406
3626,298,688,15388
3623,319,681,15377
3624,323,663,15390
3654,321,666,15359
3688,310,675,15327
3696,309,672,15323
3696,332,662,15310
3691,320,672,15317
3694,333,664,15309
3698,340,655,15307
3704,339,672,15285
3715,320,685,15280
3720,326,673,15281
3717,345,677,15261
3742,329,676,15253
3738,331,694,15237
3735,339,682,15244
3739,338,690,15233
3725,343,705,15227
3761,339,689,15211
3776,331,702,15191
3766,350,707,15177
3779,337,724,15160
3764,348,732,15156
3778,334,726,15162
3780,340,726,15154
3777,342,731,15150
3780,349,724,15147
3779,345,722,15154
3798,336,732,15134
3750,378,735,15137
3754,383,724,15139
3750,397,726,15127
3755,376,737,15132
3748,373,726,15153
3730,378,733,15159
3700,387,759,15154
3681,400,763,15156
3659,403,765,15173
3645,383,793,15179
3645,370,813,15172
3643,375,783,15199
3601,395,772,15232
3608,400,769,15223
3565,414,768,15253
3544,411,777,15268
3548,399,782,15271
3549,376,785,15290
3545,372,800,15283
3530,372,805,15293
3538,367,801,15294
3534,374,801,15291
3505,389,810,15296
3485,391,813,15311
3446,407,799,15348
3451,390,815,15344
3430,386,815,15369
3409,401,799,15391
3415,366,826,15393
3401,362,810,15427
3404,357,802,15437
3378,361,804,15457
3368,363,800,15469
3367,371,776,15486
3352,379,792,15477
3331,382,784,15503
3342,376,779,15503
3331,372,778,15519
3325,370,770,15535
3325,365,776,15534
3324,353,779,15544
3328,350,767,15555
3333,346,775,15546
3311,365,762,15562
3323,368,762,15547
3318,360,753,15569
3326,342,744,15588
3331,336,726,15607
3336,335,713,15616
3334,329,721,15616
3327,346,697,15630
3341,333,709,15617
3322,330,725,15623
3359,315,718,15608
3380,321,700,15599
3386,321,679,15614
3407,315,657,15621
3408,310,657,15625
3427,308,665,15600
3414,323,661,15602
3433,316,661,15590
3449,323,634,15594
3441,329,639,15591
3449,324,639,15588
3457,325,644,15574
3457,333,652,15558
3459,345,654,15542
3502,293,685,15520
3499,305,673,15523
3520,309,663,15508
3545,296,655,15504
3558,301,645,15496
3563,289,649,15499
3596,296,638,15470
3585,307,646,15462
3585,314,632,15469
3582,321,634,15463
3581,323,630,15466
3576,331,623,15470
3585,343,616,15456
3586,342,613,15459
3597,351,610,15442
3571,377,622,15430
3563,356,646,15435
3573,335,665,15427
3580,325,669,15426
3583,331,660,15426
3604,329,651,15416
3608,310,654,15428
3617,290,656,15437
3624,300,657,15419
3631,296,660,15413
3638,299,659,15404
3656,283,657,15404
3663,302,641,15394
3655,295,667,15383
3647,284,684,15385
3641,296,669,15394
3618,311,672,15399
