S,E,I,R
3304,16,35,16645
3354,18,34,16594
3402,18,35,16545
3442,15,38,16505
3486,13,42,16459
3525,13,44,16418
3563,14,40,16383
3610,12,37,16341
3648,14,42,16296
3700,16,43,16241
3746,16,40,16198
3781,17,36,16166
3807,22,39,16132
3847,20,42,16091
3899,17,41,16043
3943,17,38,16002
3991,14,40,15955
4032,11,46,15911
4075,14,41,15870
4109,18,41,15832
4149,17,39,15795
4195,17,38,15750
4236,16,40,15708
4273,17,42,15668
4312,20,43,15625
4357,20,42,15581
4389,23,44,15544
4429,29,45,15497
4467,26,53,15454
4506,27,53,15414
4538,29,58,15375
4574,28,63,15335
4615,33,60,15292
4638,36,60,15266
4678,33,66,15223
4712,31,66,15191
4739,33,64,15164
4775,38,58,15129
4800,34,61,15105
4823,40,65,15072
4851,42,61,15046
4890,41,60,15009
4922,38,62,14978
4959,40,65,14936
4987,46,62,14905
5020,39,75,14866
5052,40,75,14833
5073,43,75,14809
5110,42,81,14767
5149,47,85,14719
5176,55,88,14681
5187,60,95,14658
5217,54,104,14625
5227,60,106,14607
5238,58,109,14595
5259,60,113,14568
5261,70,113,14556
5285,71,116,14528
5303,67,126,14504
5320,72,133,14475
5326,85,130,14459
5353,84,136,14427
5370,83,139,14408
5389,81,140,14390
5411,75,148,14366
5421,77,152,14350
5433,84,139,14344
5450,93,148,14309
5447,102,155,14296
5458,111,163,14268
5469,117,160,14254
5490,102,180,14228
5489,114,192,14205
5501,116,193,14190
5495,140,198,14167
5509,136,217,14138
5499,143,220,14138
5506,149,225,14120
5489,164,244,14103
5486,168,261,14085
5481,179,272,14068
5469,183,288,14060
5447,195,285,14073
5417,211,303,14069
5407,205,327,14061
5398,195,353,14054
5369,217,357,14057
5333,235,375,14057
5276,257,397,14070
5233,276,418,14073
5203,275,429,14093
5181,256,434,14129
5133,269,445,14153
5113,265,466,14156
5063,281,486,14170
5006,300,508,14186
4964,314,528,14194
4909,344,514,14233
4826,347,571,14256
4775,361,604,14260
4712,376,621,14291
4637,405,640,14318
4566,411,666,14357
4507,409,679,14405
4437,399,711,14453
4391,391,721,14497
4338,388,750,14524
4282,385,780,14553
4198,411,799,14592
4137,414,813,14636
4079,418,832,14671
4005,440,848,14707
3940,435,864,14761
3875,438,866,14821
3803,448,855,14894
3724,463,878,14935
3626,483,885,15006
3581,442,925,15052
3523,450,919,15108
3459,457,937,15147
3371,471,940,15218
3329,459,947,15265
3254,469,964,15313
3198,465,960,15377
3161,436,978,15425
3110,446,970,15474
3072,440,965,15523
3016,446,956,15582
2986,435,964,15615
2920,401,980,15699
2885,381,950,15784
2842,394,912,15852
2806,402,883,15909
2780,383,892,15945
2770,367,885,15978
2768,330,864,16038
2749,338,827,16086
2751,331,787,16131
2750,321,781,16148
2764,292,779,16165
2783,290,757,16170
2784,265,755,16196
2774,283,730,16213
2776,284,707,16233
2785,282,693,16240
2803,272,668,16257
2798,273,652,16277
2818,259,634,16289
2812,268,627,16293
2814,279,611,16296
2831,271,611,16287
2865,251,594,16290
2870,249,576,16305
2886,235,577,16302
2920,227,549,16304
2963,225,542,16270
3001,216,535,16248
3015,214,524,16247
3047,213,512,16228
3066,214,509,16211
3091,226,504,16179
3112,221,503,16164
3139,203,518,16140
3148,216,508,16128
3161,211,525,16103
3171,229,506,16094
3203,215,509,16073
3226,219,512,16043
3252,227,506,16015
3282,233,504,15981
3303,236,496,15965
3300,248,483,15969
3329,235,477,15959
3355,233,468,15944
3386,235,469,15910
3405,240,465,15890
3415,256,468,15861
3452,245,461,15842
3491,236,478,15795
3503,227,483,15787
3534,247,478,15741
3556,230,485,15729
3569,241,483,15707
3592,246,490,15672
3603,244,492,15661
3610,236,508,15646
3637,239,503,15621
3655,239,509,15597
3650,248,496,15606
3646,242,501,15611
3662,240,499,15599
3675,246,502,15577
3696,252,485,15567
3733,235,501,15531
3751,248,489,15512
3780,255,487,15478
3777,268,493,15462
3787,268,496,15449
3805,257,499,15439
3829,252,502,15417
3835,255,521,15389
3847,254,534,15365
3865,250,538,15347
3869,260,532,15339
3864,268,544,15324
3860,272,543,15325
3882,289,530,15299
3904,282,553,15261
3912,286,567,15235
3927,285,568,15220
3948,286,565,15201
3923,283,564,15230
3933,281,585,15201
3941,289,580,15190
3916,309,582,15193
3929,312,584,15175
3927,291,620,15162
3931,299,632,15138
3926,296,654,15124
3917,326,651,15106
3887,348,658,15107
3848,358,665,15129
3824,367,666,15143
3806,355,692,15147
3789,350,705,15156
3799,346,710,15145
3762,362,717,15159
3753,361,711,15175
3718,355,725,15202
3712,361,725,15202
3730,334,747,15189
3718,350,719,15213
3686,378,704,15232
3673,369,723,15235
3658,355,739,15248
3680,349,715,15256
3648,364,707,15281
3644,365,694,15297
3629,369,709,15293
3650,350,727,15273
3618,375,744,15263
3608,382,746,15264
3603,387,747,15263
3582,396,761,15261
3551,392,788,15269
3522,390,780,15308
3503,405,794,15298
3471,413,815,15301
3471,409,792,15328
3441,393,790,15376
3453,376,795,15376
3460,347,815,15378
3439,373,806,15382
3405,392,830,15373
3400,395,826,15379
3399,366,812,15423
3396,370,797,15437
3393,376,766,15465
3417,352,759,15472
3423,344,757,15476
3418,312,783,15487
3421,315,766,15498
3428,339,731,15502
3427,323,752,15498
3404,358,713,15525
3410,333,719,15538
3420,324,728,15528
3426,342,715,15517
3413,356,713,15518
3426,348,717,15509
3413,360,728,15499
3403,362,741,15494
3405,349,742,15504
3392,355,746,15507
3377,341,767,15515
3357,341,761,15541
3393,340,742,15525
3398,340,734,15528
3385,344,736,15535
3373,345,751,15531
3357,340,757,15546
3377,315,761,15547
3369,334,755,15542
3363,352,737,15548
3392,339,737,15532
3389,337,756,15518
3390,347,747,15516
3393,355,756,15496
3407,342,751,15500
3404,329,753,15514
3431,328,745,15496
3400,339,754,15507
3418,331,749,15502
3401,346,730,15523
3431,320,739,15510
3424,352,746,15478
3429,349,741,15481
3413,355,762,15470
3402,363,761,15474
3390,371,767,15472
3372,360,761,15507
3384,331,764,15521
3356,357,754,15533
3333,352,772,15543
3333,324,777,15566
3321,341,763,15575
3320,325,761,15594
3328,318,774,15580
3320,344,743,15593
3323,343,725,15609
3343,326,740,15591
3339,312,737,15612
3341,316,696,15647
3360,315,682,15643
3365,302,689,15644
3366,298,678,15658
3396,303,669,15632
3398,300,676,15626
3436,286,688,15590
3461,287,681,15571
3469,299,671,15561
3489,299,648,15564
3513,286,653,15548
3535,296,639,15530
3561,298,636,15505
3591,303,644,15462
3594,304,630,15472
3605,309,627,15459
3604,325,621,15450
3621,318,658,15403
3630,313,651,15406
3652,309,634,15405
3668,296,639,15397
3695,280,653,15372
3696,291,660,15353
3683,302,643,15372
3669,324,650,15357
3656,348,639,15357
3654,338,655,15353
3668,337,681,15314
3672,326,691,15311
3661,342,689,15308
3658,354,695,15293
3666,328,697,15309
3655,331,681,15333
3670,312,667,15351
3674,307,665,15354
3659,309,668,15364
3670,292,685,15353
3668,315,669,15348
3661,324,653,15362
3677,312,668,15343
3687,299,660,15354
3681,330,667,15322
3709,315,669,15307
3724,313,682,15281
3727,323,680,15270
3706,335,685,15274
3693,355,680,15272
3677,351,698,15274
3696,330,715,15259
3703,333,708,15256
3674,354,704,15268
3646,368,734,15252
3658,374,715,15253
3647,375,708,15270
3622,396,701,15281
3604,402,699,15295
3584,393,742,15281
3611,366,743,15280
3610,362,755,15273
3567,383,759,15291
3557,369,759,15315
3545,372,756,15327
3519,386,747,15348
3524,393,737,15346
3531,371,765,15333
3533,373,777,15317
3510,388,757,15345
3503,398,722,15377
3476,403,749,15372
3469,403,746,15382
3447,386,763,15404
3401,408,769,15422
3396,375,799,15430
3380,356,821,15443
3339,378,834,15449
3332,370,829,15469
3313,368,821,15498
3280,399,805,15516
3278,368,810,15544
3252,373,778,15597
3207,394,776,15623
3209,382,763,15646
3222,371,785,15622
3222,378,781,15619
3208,379,776,15637
3215,349,785,15651
3193,369,775,15663
3194,372,765,15669
3197,376,746,15681
3201,366,743,15690
3224,328,755,15693
3239,328,751,15682
3235,331,716,15718
3237,323,721,15719
3237,328,715,15720
3244,320,717,15719
3205,336,732,15727
3207,327,727,15739
3213,326,719,15742
3223,329,710,15738
3241,332,697,15730
3240,330,676,15754
3257,304,690,15749
3295,289,678,15738
3308,305,674,15713
3310,314,675,15701
3346,293,682,15679
3364,289,682,15665
3384,273,681,15662
3394,277,660,15669
3414,283,629,15674
3428,290,632,15650
3437,281,627,15655
3456,280,616,15648
3490,292,606,15612
3497,289,612,15602
3511,303,598,15588
3524,301,605,15570
3533,308,603,15556
3555,289,603,15553
3570,286,612,15532
3592,302,601,15505
3583,309,603,15505
3609,290,609,15492
3613,295,623,15469
3628,283,615,15474
3646,273,628,15453
3637,297,623,15443
3635,305,628,15432
3659,296,625,15420
3677,291,623,15409
3684,295,606,15415
3710,290,601,15399
3741,286,600,15373
3760,284,601,15355
3778,276,604,15342
3779,276,621,15324
3779,294,621,15306
3772,323,606,15299
3769,331,621,15279
3766,342,630,15262
3768,321,663,15248
3780,322,660,15238
3766,338,665,15231
3784,321,701,15194
3779,315,702,15204
3788,319,708,15185
3762,326,719,15193
3748,333,713,15206
3731,341,715,15213
3714,344,736,15206
3707,345,735,15213
3685,369,745,15201
3683,364,756,15197
3656,381,753,15210
3650,374,757,15219
3617,405,763,15215
3618,420,738,15224
3615,423,765,15197
3608,396,792,15204
3598,396,788,15218
3626,396,756,15222
3617,383,764,15236
3608,364,777,15251
3584,373,748,15295
3549,390,724,15337
3540,399,750,15311
3549,381,764,15306
3543,389,762,15306
3523,379,782,15316
3509,409,767,15315
3507,385,795,15313
3488,382,801,15329
3464,391,798,15347
3441,388,815,15356
3423,398,829,15350
3415,399,829,15357
3401,418,827,15354
3393,424,826,15357
3395,398,848,15359
3366,405,854,15375
3360,404,879,15357
3334,421,869,15376
3329,416,870,15385
3304,403,879,15414
3296,398,849,15457
3290,409,839,15462
3276,403,850,15471
3246,400,865,15489
3263,368,886,15483
3238,392,874,15496
3219,397,870,15514
3202,396,868,15534
3208,413,848,15531
3226,397,843,15534
3233,385,834,15548
3224,394,828,15554
3237,356,843,15564
3241,382,805,15572
3273,367,804,15556
3288,362,801,15549
3269,377,788,15566
3251,378,767,15604
3264,350,777,15609
3257,346,778,15619
3258,349,771,15622
3275,330,759,15636
3283,319,742,15656
3293,300,738,15669
3304,310,747,15639
3325,312,744,15619
3341,325,703,15631
3347,317,693,15643
3380,309,692,15619
3401,312,689,15598
3405,318,679,15598
3430,296,671,15603
3426,298,666,15610
3449,297,658,15596
3444,304,670,15582
3473,281,683,15563
3492,287,665,15556
3530,280,659,15531
3532,292,648,15528
3533,287,654,15526
3535,315,641,15509
3556,320,649,15475
3563,304,695,15438
3577,316,669,15438
3580,318,697,15405
3557,336,698,15409
3567,326,709,15398
3563,317,698,15422
3574,307,707,15412
3581,324,680,15415
3584,319,684,15413
3590,324,690,15396
3600,335,666,15399
3615,323,671,15391
3630,338,638,15394
3625,330,651,15394
3615,322,657,15406
3639,326,668,15367
3633,327,688,15352
3629,330,696,15345
3620,339,674,15367
3622,336,675,15367
3635,320,689,15356
3637,315,690,15358
3631,309,703,15357
3632,329,680,15359
3651,340,665,15344
3657,339,669,15335
3680,340,666,15314
3678,330,667,15325
3695,330,668,15307
3687,363,653,15297
3718,338,662,15282
3743,341,638,15278
3756,342,655,15247
3769,330,678,15223
3762,336,685,15217
3754,357,687,15202
3740,356,689,15215
3740,365,686,15209
3742,359,692,15207
3763,335,690,15212
3765,350,699,15186
3756,356,715,15173
3778,346,705,15171
3773,345,698,15184
3780,335,698,15187
3781,327,702,15190
3776,341,712,15171
3754,362,730,15154
3748,356,735,15161
3755,356,741,15148
3758,365,734,15143
3753,392,720,15135
3747,375,735,15143
3732,393,736,15139
3728,383,744,15145
3712,380,768,15140
3700,412,746,15142
3695,418,740,15147
3707,399,768,15126
3712,407,752,15129
3723,389,782,15106
3697,394,769,15140
3677,384,780,15159
3669,376,784,15171
3647,368,796,15189
3637,368,772,15223
3634,363,783,15220
3617,374,802,15207
3608,383,774,15235
3590,382,787,15241
3595,390,786,15229
3586,402,789,15223
3567,400,795,15238
3554,400,806,15240
3527,417,785,15271
3509,415,806,15270
3520,361,846,15273
3504,368,833,15295
3499,354,826,15321
3496,346,845,15313
3478,349,845,15328
3444,357,855,15344
3460,332,834,15374
3445,347,810,15398
3440,356,799,15405
3435,351,788,15426
3408,371,786,15435
3404,350,792,15454
3365,374,800,15461
3359,377,797,15467
3360,392,777,15471
