S,E,I,R
5324,10,22,14644
5365,9,20,14606
5401,14,20,14565
5450,13,19,14518
5491,12,23,14474
5526,15,21,14438
5556,17,22,14405
5580,17,23,14380
5615,15,25,14345
5651,17,26,14306
5684,15,25,14276
5725,15,24,14236
5765,14,25,14196
5793,18,28,14161
5834,20,27,14119
5871,20,29,14080
5904,22,29,14045
5928,28,31,14013
5965,27,32,13976
5990,33,37,13940
6021,35,46,13898
6038,34,49,13879
6059,38,51,13852
6086,43,54,13817
6108,41,55,13796
6133,39,67,13761
6160,40,67,13733
6195,46,71,13688
6209,52,65,13674
6238,56,71,13635
6261,57,87,13595
6270,70,96,13564
6279,77,108,13536
6290,87,112,13511
6296,100,124,13480
6302,111,130,13457
6309,105,140,13446
6317,101,153,13429
6346,108,154,13392
6362,115,160,13363
6362,117,176,13345
6350,122,185,13343
6340,127,210,13323
6316,137,222,13325
6310,142,233,13315
6302,152,244,13302
6299,166,247,13288
6285,171,270,13274
6256,180,287,13277
6216,202,306,13276
6175,226,322,13277
6144,250,334,13272
6079,284,352,13285
6039,295,387,13279
5963,338,396,13303
5913,340,450,13297
5851,348,489,13312
5784,369,514,13333
5712,396,527,13365
5644,379,569,13408
5574,395,576,13455
5515,409,578,13498
5408,430,612,13550
5322,423,666,13589
5234,434,707,13625
5124,449,753,13674
5047,444,787,13722
4936,478,779,13807
4837,488,826,13849
4732,493,867,13908
4619,519,891,13971
4520,520,908,14052
4414,516,953,14117
4307,516,972,14205
4172,566,987,14275
4064,581,1010,14345
3958,585,1009,14448
3859,575,1033,14533
3770,548,1054,14628
3672,547,1041,14740
3573,532,1055,14840
3468,550,1072,14910
3389,520,1099,14992
3294,524,1083,15099
3216,500,1090,15194
3130,502,1078,15290
3060,468,1097,15375
2997,473,1092,15438
2925,473,1089,15513
2856,473,1060,15611
2826,440,1037,15697
2798,393,1031,15778
2786,383,994,15837
2752,396,956,15896
2724,387,933,15956
2703,370,901,16026
2682,373,875,16070
2656,362,883,16099
2641,328,859,16172
2637,337,826,16200
2626,321,806,16247
2606,319,790,16285
2587,318,754,16341
2596,297,750,16357
2611,286,724,16379
2609,286,696,16409
2619,285,677,16419
2627,288,660,16425
2649,270,648,16433
2664,276,624,16436
2681,261,621,16437
2698,267,609,16426
2719,255,604,16422
2742,247,603,16408
2752,230,608,16410
2780,217,599,16404
2805,221,575,16399
2821,214,559,16406
2851,222,544,16383
2869,212,527,16392
2895,212,503,16390
2925,206,495,16374
2949,203,465,16383
2982,198,462,16358
3025,174,475,16326
3054,183,457,16306
3094,189,433,16284
3136,181,430,16253
3177,170,436,16217
3215,171,403,16211
3265,171,381,16183
3289,179,367,16165
3347,172,359,16122
3380,170,357,16093
3420,167,359,16054
3469,171,346,16014
3516,161,350,15973
3553,173,339,15935
3578,171,347,15904
3625,188,330,15857
3665,197,323,15815
3682,205,331,15782
3711,191,346,15752
3752,192,353,15703
3784,188,368,15660
3807,193,374,15626
3842,188,368,15602
3863,195,377,15565
3883,189,389,15539
3934,185,377,15504
3960,202,382,15456
3992,203,397,15408
4014,212,396,15378
4024,226,397,15353
4038,234,418,15310
4063,231,415,15291
4080,240,439,15241
4107,251,455,15187
4128,245,466,15161
4140,247,469,15144
4154,246,474,15126
4155,266,471,15108
4188,257,469,15086
4204,252,466,15078
4217,263,472,15048
4216,253,486,15045
4220,250,494,15036
4229,238,515,15018
4240,258,513,14989
4249,266,514,14971
4244,279,502,14975
4242,268,519,14971
4242,273,517,14968
4229,303,519,14949
4206,305,531,14958
4200,293,571,14936
4172,325,577,14926
4132,347,600,14921
4113,337,637,14913
4082,363,650,14905
4072,368,642,14918
4058,359,651,14932
4056,350,660,14934
4055,335,672,14938
4031,359,668,14942
4043,339,699,14919
4019,359,687,14935
3992,388,692,14928
3971,385,721,14923
3936,397,734,14933
3913,378,755,14954
3869,382,782,14967
3847,377,793,14983
3827,380,781,15012
3802,392,777,15029
3765,408,772,15055
3743,411,758,15088
3743,378,777,15102
3729,372,773,15126
3718,374,771,15137
3693,376,771,15160
3677,367,780,15176
3636,380,786,15198
3639,374,773,15214
3630,382,774,15214
3628,376,765,15231
3616,347,781,15256
3594,355,783,15268
3569,390,779,15262
3545,388,792,15275
3525,377,810,15288
3495,400,816,15289
3459,424,819,15298
3430,426,866,15278
3415,401,876,15308
3390,392,890,15328
3376,396,866,15362
3357,375,873,15395
3357,362,856,15425
3350,366,843,15441
3346,369,829,15456
3328,369,807,15496
3302,391,799,15508
3272,385,821,15522
3268,384,805,15543
3279,371,790,15560
3283,370,787,15560
3287,367,783,15563
3324,331,773,15572
3316,361,731,15592
3334,352,736,15578
3351,352,738,15559
3348,377,709,15566
3348,362,710,15580
3361,355,694,15590
3388,342,701,15569
3394,329,717,15560
3419,318,702,15561
3449,309,716,15526
3453,330,677,15540
3457,320,685,15538
3466,316,705,15513
3495,311,680,15514
3498,302,681,15519
3528,299,656,15517
3549,299,653,15499
3566,314,643,15477
3577,306,650,15467
3589,335,617,15459
3573,336,640,15451
3577,350,629,15444
3591,318,637,15454
3599,311,647,15443
3595,320,655,15430
3612,308,651,15429
3651,300,649,15400
3659,309,640,15392
3666,302,628,15404
3683,309,614,15394
3689,300,634,15377
3687,299,654,15360
3699,321,644,15336
3727,289,665,15319
3733,295,654,15318
3740,325,643,15292
3738,339,629,15294
3728,350,617,15305
3746,340,636,15278
3745,333,636,15286
3753,340,631,15276
3758,311,661,15270
3740,332,645,15283
3717,347,658,15278
3718,345,666,15271
3715,346,672,15267
3694,364,676,15266
3694,361,688,15257
3684,369,676,15271
3671,369,691,15269
3669,366,678,15287
3634,388,701,15277
3642,391,705,15262
3640,382,751,15227
3617,381,771,15231
3593,404,774,15229
3607,377,769,15247
3590,378,777,15255
3596,366,771,15267
3589,370,778,15263
3554,381,795,15270
3541,386,791,15282
3541,361,782,15316
3529,368,789,15314
3541,340,784,15335
3516,376,774,15334
3510,379,776,15335
3490,378,764,15368
3476,400,753,15371
3451,419,761,15369
3431,405,773,15391
3414,413,766,15407
3395,403,768,15434
3379,392,780,15449
3363,394,808,15435
3345,382,802,15471
3364,385,777,15474
3374,375,760,15491
3360,358,776,15506
3375,357,752,15516
3352,363,738,15547
3355,358,728,15559
3333,379,723,15565
3335,364,742,15559
3349,355,741,15555
3339,358,728,15575
3318,358,749,15575
3339,344,758,15559
3334,348,731,15587
3320,340,750,15590
3321,336,736,15607
3312,350,727,15611
3310,370,714,15606
3344,356,733,15567
3360,322,742,15576
3336,347,707,15610
3342,348,704,15606
3330,344,721,15605
3348,327,724,15601
3340,330,717,15613
3335,326,702,15637
3359,326,691,15624
3350,322,683,15645
3359,317,690,15634
3367,325,670,15638
3369,324,670,15637
3349,344,681,15626
3367,329,689,15615
3365,342,699,15594
3378,314,721,15587
3381,295,739,15585
3394,292,719,15595
3406,306,704,15584
3394,323,718,15565
3396,309,735,15560
3392,311,725,15572
3407,312,718,15563
3406,327,714,15553
3413,325,717,15545
3410,335,693,15562
3419,329,688,15564
3432,308,695,15565
3423,304,683,15590
3418,317,662,15603
3435,316,645,15604
3432,321,640,15607
3464,329,645,15562
3480,332,627,15561
3499,316,645,15540
3512,311,646,15531
3514,313,646,15527
3516,305,642,15537
3534,290,640,15536
3544,302,620,15534
3552,297,618,15533
3556,313,612,15519
3580,296,619,15505
3602,297,623,15478
3623,299,603,15475
3631,298,621,15450
3639,297,619,15445
3657,298,624,15421
3655,301,636,15408
3633,318,640,15409
3657,301,659,15383
3663,310,646,15381
3665,309,654,15372
3669,301,646,15384
3656,316,649,15379
3651,324,646,15379
3644,324,651,15381
3642,338,634,15386
3649,331,646,15374
3644,313,666,15377
3644,319,674,15363
3651,289,687,15373
3657,310,674,15359
3654,309,663,15374
3647,314,678,15361
3657,328,647,15368
3677,324,646,15353
3684,336,647,15333
3650,348,666,15336
3660,341,658,15341
3647,343,672,15338
3653,342,666,15339
3666,354,667,15313
3674,359,653,15314
3682,356,658,15304
3690,345,689,15276
3693,339,685,15283
3688,342,681,15289
3673,323,713,15291
3691,322,705,15282
3674,331,717,15278
3677,339,711,15273
3686,327,718,15269
3683,335,709,15273
3677,349,691,15283
3685,339,685,15291
3669,347,687,15297
3653,358,684,15305
3633,376,695,15296
3648,351,703,15298
3645,356,707,15292
3620,363,704,15313
3616,356,725,15303
3631,357,714,15298
3623,378,699,15300
3651,371,702,15276
3644,363,702,15291
3645,365,710,15280
3658,353,710,15279
3639,366,721,15274
3613,374,731,15282
3596,380,730,15294
3605,365,730,15300
3606,363,701,15330
3617,383,693,15307
3636,359,694,15311
3640,360,695,15305
3642,351,705,15302
3634,342,713,15311
3635,350,705,15310
3620,363,704,15313
3618,346,733,15303
3633,353,724,15290
3664,332,732,15272
3671,344,725,15260
3659,344,706,15291
3666,344,692,15298
3661,349,685,15305
3653,368,683,15296
3678,371,693,15258
3687,355,704,15254
3675,358,715,15252
3675,365,709,15251
3687,346,732,15235
3667,366,740,15227
3662,376,737,15225
3649,380,747,15224
3627,377,752,15244
3612,389,761,15238
3596,416,758,15230
3581,421,792,15206
3564,421,815,15200
3566,433,784,15217
3543,422,798,15237
3503,429,812,15256
3482,432,801,15285
3462,438,801,15299
3476,414,847,15263
3431,419,845,15305
3399,422,862,15317
3380,441,869,15310
3364,429,871,15336
3319,421,890,15370
3331,394,912,15363
3315,385,909,15391
3295,396,874,15435
3282,414,873,15431
3261,397,897,15445
3228,398,902,15472
3205,418,880,15497
3181,394,887,15538
3199,381,861,15559
3162,378,860,15600
3154,378,847,15621
3152,368,858,15622
3130,394,843,15633
3135,387,843,15635
3150,380,848,15622
3144,371,835,15650
3168,357,818,15657
3167,337,812,15684
3153,349,773,15725
3191,351,757,15701
3208,354,744,15694
3230,344,742,15684
3214,365,738,15683
3243,364,731,15662
3258,348,732,15662
3295,316,739,15650
3297,324,739,15640
3300,332,722,15646
3345,313,725,15617
3345,303,718,15634
3371,297,714,15618
3401,292,675,15632
3423,290,666,15621
3437,289,670,15604
3452,293,670,15585
3477,296,663,15564
3511,287,663,15539
3539,282,641,15538
3573,286,628,15513
3603,277,634,15486
3606,293,630,15471
3615,299,637,15449
3647,314,623,15416
3646,307,630,15417
3662,309,618,15411
3671,307,609,15413
3680,310,614,15396
3702,315,612,15371
3692,320,617,15371
3709,318,632,15341
3708,314,621,15357
3736,309,627,15328
3753,300,633,15314
3753,324,607,15316
3772,316,611,15301
3769,306,615,15310
3774,309,624,15293
3778,322,620,15280
3783,326,634,15257
3762,337,637,15264
3764,330,658,15248
3768,335,649,15248
3756,346,643,15255
3751,349,653,15247
3754,330,676,15240
3760,334,693,15213
3757,344,679,15220
3733,370,679,15218
3733,348,702,15217
3732,336,693,15239
3716,348,688,15248
3724,334,672,15270
3743,311,672,15274
3742,330,648,15280
3744,322,674,15260
3746,311,686,15257
3747,316,675,15262
3769,304,669,15258
3746,326,680,15248
3747,336,657,15260
3753,362,649,15236
3738,351,673,15238
3738,354,686,15222
3753,338,712,15197
3733,354,706,15207
3724,378,695,15203
3700,362,701,15237
3677,377,701,15245
3674,374,699,15253
3642,394,714,15250
3641,401,724,15234
3642,405,715,15238
3610,389,746,15255
3584,386,770,15260
3594,366,784,15256
3599,358,766,15277
3580,386,763,15271
3585,358,769,15288
3581,352,781,15286
3586,362,763,15289
3574,359,778,15289
3514,401,769,15316
3498,385,768,15349
3465,399,768,15368
3464,398,757,15381
3444,383,783,15390
3441,365,775,15419
3431,358,791,15420
3421,371,776,15432
3417,359,782,15442
3387,385,783,15445
3380,380,789,15451
3369,381,792,15458
3371,359,779,15491
3360,364,782,15494
